x,u,t
9.228104e-01,-3.933096e-01,8.150000e+00
9.162409e-01,-3.861703e-01,8.200000e+00
9.095189e-01,-3.790134e-01,8.250000e+00
9.026477e-01,-3.718409e-01,8.300000e+00
8.956305e-01,-3.646549e-01,8.350000e+00
8.884704e-01,-3.574573e-01,8.400000e+00
8.811705e-01,-3.502501e-01,8.450000e+00
8.737337e-01,-3.430353e-01,8.500000e+00
8.661629e-01,-3.358147e-01,8.550000e+00
8.584610e-01,-3.285903e-01,8.600000e+00
8.506306e-01,-3.213637e-01,8.650000e+00
8.426746e-01,-3.141370e-01,8.700000e+00
8.345953e-01,-3.069117e-01,8.750000e+00
8.263959e-01,-2.996901e-01,8.800000e+00
8.180803e-01,-2.924742e-01,8.850000e+00
8.096524e-01,-2.852657e-01,8.900000e+00
8.011161e-01,-2.780661e-01,8.950000e+00
7.924752e-01,-2.708769e-01,9.000000e+00
7.837335e-01,-2.636998e-01,9.050000e+00
7.748945e-01,-2.565362e-01,9.100000e+00
7.659618e-01,-2.493878e-01,9.150000e+00
7.569389e-01,-2.422559e-01,9.200000e+00
7.478293e-01,-2.351421e-01,9.250000e+00
7.386363e-01,-2.280478e-01,9.300000e+00
7.293630e-01,-2.209746e-01,9.350000e+00
7.200128e-01,-2.139238e-01,9.400000e+00
7.105887e-01,-2.068968e-01,9.450000e+00
7.010937e-01,-1.998952e-01,9.500000e+00
6.915308e-01,-1.929202e-01,9.550000e+00
6.819028e-01,-1.859734e-01,9.600000e+00
6.722126e-01,-1.790559e-01,9.650000e+00
6.624629e-01,-1.721692e-01,9.700000e+00
6.526563e-01,-1.653146e-01,9.750000e+00
6.427954e-01,-1.584935e-01,9.800000e+00
6.328826e-01,-1.517071e-01,9.850000e+00
6.229204e-01,-1.449567e-01,9.900000e+00
6.129112e-01,-1.382436e-01,9.950000e+00
6.028577e-01,-1.315694e-01,1.000000e+01
5.927644e-01,-1.249357e-01,1.005000e+01
5.826344e-01,-1.183435e-01,1.010000e+01
5.724707e-01,-1.117935e-01,1.015000e+01
5.622763e-01,-1.052863e-01,1.020000e+01
5.520543e-01,-9.882295e-02,1.025000e+01
5.418073e-01,-9.240405e-02,1.030000e+01
5.315383e-01,-8.603043e-02,1.035000e+01
5.212502e-01,-7.970288e-02,1.040000e+01
5.109455e-01,-7.342220e-02,1.045000e+01
5.006271e-01,-6.718921e-02,1.050000e+01
4.902975e-01,-6.100470e-02,1.055000e+01
4.799594e-01,-5.486950e-02,1.060000e+01
4.696154e-01,-4.878442e-02,1.065000e+01
4.592679e-01,-4.275031e-02,1.070000e+01
4.489194e-01,-3.676800e-02,1.075000e+01
4.385724e-01,-3.083833e-02,1.080000e+01
4.282291e-01,-2.496214e-02,1.085000e+01
4.178920e-01,-1.914030e-02,1.090000e+01
4.075633e-01,-1.337367e-02,1.095000e+01
3.972452e-01,-7.663115e-03,1.100000e+01
3.869398e-01,-2.009507e-03,1.105000e+01
3.766495e-01,3.586272e-03,1.110000e+01
3.663761e-01,9.123335e-03,1.115000e+01
3.561218e-01,1.460079e-02,1.120000e+01
3.458885e-01,2.001773e-02,1.125000e+01
3.356783e-01,2.537326e-02,1.130000e+01
3.254942e-01,3.066603e-02,1.135000e+01
3.153405e-01,3.589487e-02,1.140000e+01
3.052190e-01,4.105988e-02,1.145000e+01
2.951312e-01,4.616117e-02,1.150000e+01
2.850787e-01,5.119877e-02,1.155000e+01
2.750633e-01,5.617274e-02,1.160000e+01
2.650864e-01,6.108307e-02,1.165000e+01
2.551499e-01,6.592974e-02,1.170000e+01
2.452552e-01,7.071268e-02,1.175000e+01
2.354040e-01,7.543181e-02,1.180000e+01
2.255979e-01,8.008701e-02,1.185000e+01
2.158386e-01,8.467813e-02,1.190000e+01
2.061276e-01,8.920500e-02,1.195000e+01
1.964667e-01,9.366740e-02,1.200000e+01
1.868574e-01,9.806509e-02,1.205000e+01
1.773012e-01,1.023978e-01,1.210000e+01
1.678000e-01,1.066652e-01,1.215000e+01
1.583551e-01,1.108671e-01,1.220000e+01
1.489684e-01,1.150030e-01,1.225000e+01
1.396413e-01,1.190725e-01,1.230000e+01
1.303755e-01,1.230752e-01,1.235000e+01
1.211726e-01,1.270108e-01,1.240000e+01
1.120342e-01,1.308786e-01,1.245000e+01
1.029619e-01,1.346782e-01,1.250000e+01
9.395731e-02,1.384091e-01,1.255000e+01
8.502205e-02,1.420706e-01,1.260000e+01
7.615770e-02,1.456622e-01,1.265000e+01
6.736587e-02,1.491833e-01,1.270000e+01
5.864815e-02,1.526331e-01,1.275000e+01
5.000615e-02,1.560110e-01,1.280000e+01
4.144151e-02,1.593166e-01,1.285000e+01
3.295593e-02,1.625515e-01,1.290000e+01
2.455008e-02,1.657165e-01,1.295000e+01
1.622452e-02,1.688119e-01,1.300000e+01
7.979835e-03,1.718381e-01,1.305000e+01
-1.833880e-04,1.747953e-01,1.310000e+01
-8.264518e-03,1.776837e-01,1.315000e+01
-1.626291e-02,1.805037e-01,1.320000e+01
-2.417788e-02,1.832554e-01,1.325000e+01
-3.200873e-02,1.859391e-01,1.330000e+01
-3.975475e-02,1.885550e-01,1.335000e+01
-4.741517e-02,1.911031e-01,1.340000e+01
-5.498924e-02,1.935838e-01,1.345000e+01
-6.247615e-02,1.959971e-01,1.350000e+01
-6.987507e-02,1.983431e-01,1.355000e+01
-7.718517e-02,2.006220e-01,1.360000e+01
-8.440557e-02,2.028338e-01,1.365000e+01
-9.153538e-02,2.049785e-01,1.370000e+01
-9.857367e-02,2.070564e-01,1.375000e+01
-1.055195e-01,2.090673e-01,1.380000e+01
-1.123719e-01,2.110112e-01,1.385000e+01
-1.191299e-01,2.128882e-01,1.390000e+01
-1.257924e-01,2.146983e-01,1.395000e+01
-1.323585e-01,2.164414e-01,1.400000e+01
-1.388270e-01,2.181174e-01,1.405000e+01
-1.451968e-01,2.197267e-01,1.410000e+01
-1.514680e-01,2.212701e-01,1.415000e+01
-1.576407e-01,2.227481e-01,1.420000e+01
-1.637151e-01,2.241614e-01,1.425000e+01
-1.696914e-01,2.255105e-01,1.430000e+01
-1.755697e-01,2.267960e-01,1.435000e+01
-1.813502e-01,2.280184e-01,1.440000e+01
-1.870328e-01,2.291781e-01,1.445000e+01
-1.926175e-01,2.302757e-01,1.450000e+01
-1.981045e-01,2.313117e-01,1.455000e+01
-2.034934e-01,2.322865e-01,1.460000e+01
-2.087844e-01,2.332005e-01,1.465000e+01
-2.139771e-01,2.340541e-01,1.470000e+01
-2.190715e-01,2.348478e-01,1.475000e+01
-2.240674e-01,2.355819e-01,1.480000e+01
-2.289644e-01,2.362568e-01,1.485000e+01
-2.337622e-01,2.368727e-01,1.490000e+01
-2.384606e-01,2.374301e-01,1.495000e+01
-2.430591e-01,2.379293e-01,1.500000e+01
-2.475573e-01,2.383704e-01,1.505000e+01
-2.519549e-01,2.387538e-01,1.510000e+01
-2.562512e-01,2.390797e-01,1.515000e+01
-2.604458e-01,2.393483e-01,1.520000e+01
-2.645381e-01,2.395599e-01,1.525000e+01
-2.685274e-01,2.397148e-01,1.530000e+01
-2.724136e-01,2.398137e-01,1.535000e+01
-2.761978e-01,2.398576e-01,1.540000e+01
-2.798808e-01,2.398472e-01,1.545000e+01
-2.834634e-01,2.397833e-01,1.550000e+01
-2.869465e-01,2.396667e-01,1.555000e+01
-2.903308e-01,2.394981e-01,1.560000e+01
-2.936170e-01,2.392782e-01,1.565000e+01
-2.968058e-01,2.390077e-01,1.570000e+01
-2.998978e-01,2.386874e-01,1.575000e+01
-3.028934e-01,2.383177e-01,1.580000e+01
-3.057932e-01,2.378995e-01,1.585000e+01
-3.085977e-01,2.374332e-01,1.590000e+01
-3.113072e-01,2.369195e-01,1.595000e+01
-3.139222e-01,2.363589e-01,1.600000e+01
-3.164428e-01,2.357520e-01,1.605000e+01
-3.188693e-01,2.350992e-01,1.610000e+01
-3.212019e-01,2.344012e-01,1.615000e+01
-3.234408e-01,2.336584e-01,1.620000e+01
-3.255860e-01,2.328712e-01,1.625000e+01
-3.276376e-01,2.320401e-01,1.630000e+01
-3.295956e-01,2.311655e-01,1.635000e+01
-3.314599e-01,2.302478e-01,1.640000e+01
-3.332304e-01,2.292873e-01,1.645000e+01
-3.349069e-01,2.282845e-01,1.650000e+01
-3.364892e-01,2.272396e-01,1.655000e+01
-3.379774e-01,2.261533e-01,1.660000e+01
-3.393729e-01,2.250269e-01,1.665000e+01
-3.406770e-01,2.238612e-01,1.670000e+01
-3.418909e-01,2.226572e-01,1.675000e+01
-3.430157e-01,2.214155e-01,1.680000e+01
-3.440526e-01,2.201369e-01,1.685000e+01
-3.450025e-01,2.188222e-01,1.690000e+01
-3.458666e-01,2.174722e-01,1.695000e+01
-3.466457e-01,2.160875e-01,1.700000e+01
-3.473409e-01,2.146688e-01,1.705000e+01
-3.479529e-01,2.132169e-01,1.710000e+01
-3.484827e-01,2.117324e-01,1.715000e+01
-3.489309e-01,2.102161e-01,1.720000e+01
-3.492984e-01,2.086684e-01,1.725000e+01
-3.495858e-01,2.070902e-01,1.730000e+01
-3.497938e-01,2.054819e-01,1.735000e+01
-3.499229e-01,2.038442e-01,1.740000e+01
-3.499738e-01,2.021777e-01,1.745000e+01
-3.499469e-01,2.004829e-01,1.750000e+01
-3.498428e-01,1.987605e-01,1.755000e+01
-3.496617e-01,1.970108e-01,1.760000e+01
-3.494041e-01,1.952346e-01,1.765000e+01
-3.490703e-01,1.934322e-01,1.770000e+01
-3.486607e-01,1.916043e-01,1.775000e+01
-3.481753e-01,1.897511e-01,1.780000e+01
-3.476149e-01,1.878735e-01,1.785000e+01
-3.469814e-01,1.859726e-01,1.790000e+01
-3.462763e-01,1.840492e-01,1.795000e+01
-3.455007e-01,1.821040e-01,1.800000e+01
-3.446558e-01,1.801376e-01,1.805000e+01
-3.437424e-01,1.781508e-01,1.810000e+01
-3.427618e-01,1.761441e-01,1.815000e+01
-3.417150e-01,1.741183e-01,1.820000e+01
-3.406029e-01,1.720740e-01,1.825000e+01
-3.394265e-01,1.700118e-01,1.830000e+01
-3.381868e-01,1.679324e-01,1.835000e+01
-3.368847e-01,1.658363e-01,1.840000e+01
-3.355210e-01,1.637243e-01,1.845000e+01
-3.340966e-01,1.615970e-01,1.850000e+01
-3.326124e-01,1.594548e-01,1.855000e+01
-3.310692e-01,1.572986e-01,1.860000e+01
-3.294676e-01,1.551287e-01,1.865000e+01
-3.278086e-01,1.529459e-01,1.870000e+01
-3.260927e-01,1.507508e-01,1.875000e+01
-3.243208e-01,1.485438e-01,1.880000e+01
-3.224933e-01,1.463255e-01,1.885000e+01
-3.206113e-01,1.440967e-01,1.890000e+01
-3.186758e-01,1.418580e-01,1.895000e+01
-3.166881e-01,1.396100e-01,1.900000e+01
-3.146494e-01,1.373533e-01,1.905000e+01
-3.125607e-01,1.350885e-01,1.910000e+01
-3.104234e-01,1.328162e-01,1.915000e+01
-3.082383e-01,1.305370e-01,1.920000e+01
-3.060067e-01,1.282514e-01,1.925000e+01
-3.037295e-01,1.259601e-01,1.930000e+01
-3.014078e-01,1.236635e-01,1.935000e+01
-2.990426e-01,1.213622e-01,1.940000e+01
-2.966348e-01,1.190569e-01,1.945000e+01
-2.941855e-01,1.167480e-01,1.950000e+01
-2.916954e-01,1.144360e-01,1.955000e+01
-2.891656e-01,1.121216e-01,1.960000e+01
-2.865969e-01,1.098053e-01,1.965000e+01
-2.839901e-01,1.074875e-01,1.970000e+01
-2.813461e-01,1.051689e-01,1.975000e+01
-2.786656e-01,1.028498e-01,1.980000e+01
-2.759494e-01,1.005309e-01,1.985000e+01
-2.731983e-01,9.821270e-02,1.990000e+01
-2.704130e-01,9.589559e-02,1.995000e+01
-2.675943e-01,9.358020e-02,2.000000e+01
-2.647433e-01,9.126718e-02,2.005000e+01
-2.618613e-01,8.895697e-02,2.010000e+01
-2.589493e-01,8.665003e-02,2.015000e+01
-2.560084e-01,8.434680e-02,2.020000e+01
-2.530398e-01,8.204774e-02,2.025000e+01
-2.500444e-01,7.975328e-02,2.030000e+01
-2.470234e-01,7.746387e-02,2.035000e+01
-2.439777e-01,7.517995e-02,2.040000e+01
-2.409083e-01,7.290195e-02,2.045000e+01
-2.378161e-01,7.063031e-02,2.050000e+01
-2.347022e-01,6.836546e-02,2.055000e+01
-2.315675e-01,6.610782e-02,2.060000e+01
-2.284128e-01,6.385783e-02,2.065000e+01
-2.252391e-01,6.161590e-02,2.070000e+01
-2.220472e-01,5.938247e-02,2.075000e+01
-2.188379e-01,5.715794e-02,2.080000e+01
-2.156121e-01,5.494274e-02,2.085000e+01
-2.123705e-01,5.273728e-02,2.090000e+01
-2.091140e-01,5.054197e-02,2.095000e+01
-2.058433e-01,4.835723e-02,2.100000e+01
-2.025592e-01,4.618345e-02,2.105000e+01
-1.992623e-01,4.402105e-02,2.110000e+01
-1.959533e-01,4.187042e-02,2.115000e+01
-1.926328e-01,3.973197e-02,2.120000e+01
-1.893019e-01,3.760618e-02,2.125000e+01
-1.859617e-01,3.549362e-02,2.130000e+01
-1.826132e-01,3.339456e-02,2.135000e+01
-1.792573e-01,3.130922e-02,2.140000e+01
-1.758949e-01,2.923783e-02,2.145000e+01
-1.725267e-01,2.718063e-02,2.150000e+01
-1.691537e-01,2.513785e-02,2.155000e+01
-1.657766e-01,2.310975e-02,2.160000e+01
-1.623963e-01,2.109656e-02,2.165000e+01
-1.590136e-01,1.909852e-02,2.170000e+01
-1.556292e-01,1.711590e-02,2.175000e+01
-1.522439e-01,1.514895e-02,2.180000e+01
-1.488585e-01,1.319791e-02,2.185000e+01
-1.454738e-01,1.126306e-02,2.190000e+01
-1.420905e-01,9.344648e-03,2.195000e+01
-1.387093e-01,7.442946e-03,2.200000e+01
-1.353309e-01,5.558221e-03,2.205000e+01
-1.319561e-01,3.690745e-03,2.210000e+01
-1.285856e-01,1.840792e-03,2.215000e+01
-1.252200e-01,8.639908e-06,2.220000e+01
-1.218600e-01,-1.805430e-03,2.225000e+01
-1.185063e-01,-3.601136e-03,2.230000e+01
-1.151595e-01,-5.378189e-03,2.235000e+01
-1.118202e-01,-7.136301e-03,2.240000e+01
-1.084892e-01,-8.875179e-03,2.245000e+01
-1.051669e-01,-1.059453e-02,2.250000e+01
-1.018541e-01,-1.229405e-02,2.255000e+01
-9.855129e-02,-1.397344e-02,2.260000e+01
-9.525950e-02,-1.563223e-02,2.265000e+01
-9.198013e-02,-1.727001e-02,2.270000e+01
-8.871364e-02,-1.888683e-02,2.275000e+01
-8.546047e-02,-2.048274e-02,2.280000e+01
-8.222107e-02,-2.205779e-02,2.285000e+01
-7.899590e-02,-2.361201e-02,2.290000e+01
-7.578539e-02,-2.514541e-02,2.295000e+01
-7.259000e-02,-2.665803e-02,2.300000e+01
-6.941019e-02,-2.814984e-02,2.305000e+01
-6.624641e-02,-2.962085e-02,2.310000e+01
-6.309913e-02,-3.107103e-02,2.315000e+01
-5.996881e-02,-3.250035e-02,2.320000e+01
-5.685592e-02,-3.390877e-02,2.325000e+01
-5.376092e-02,-3.529623e-02,2.330000e+01
-5.068429e-02,-3.666266e-02,2.335000e+01
-4.762650e-02,-3.800800e-02,2.340000e+01
-4.458802e-02,-3.933215e-02,2.345000e+01
-4.156934e-02,-4.063502e-02,2.350000e+01
-3.857094e-02,-4.191649e-02,2.355000e+01
-3.559330e-02,-4.317646e-02,2.360000e+01
-3.263692e-02,-4.441478e-02,2.365000e+01
-2.970227e-02,-4.563133e-02,2.370000e+01
-2.678985e-02,-4.682594e-02,2.375000e+01
-2.390017e-02,-4.799845e-02,2.380000e+01
-2.103371e-02,-4.914869e-02,2.385000e+01
-1.819098e-02,-5.027648e-02,2.390000e+01
-1.537247e-02,-5.138162e-02,2.395000e+01
-1.257870e-02,-5.246391e-02,2.400000e+01
-9.810178e-03,-5.352312e-02,2.405000e+01
-7.067408e-03,-5.455904e-02,2.410000e+01
-4.350907e-03,-5.557141e-02,2.415000e+01
-1.661220e-03,-5.656002e-02,2.420000e+01
1.000717e-03,-5.752514e-02,2.425000e+01
3.634641e-03,-5.846712e-02,2.430000e+01
6.240531e-03,-5.938616e-02,2.435000e+01
8.818354e-03,-6.028245e-02,2.440000e+01
1.136806e-02,-6.115617e-02,2.445000e+01
1.388960e-02,-6.200751e-02,2.450000e+01
1.638288e-02,-6.283661e-02,2.455000e+01
1.884782e-02,-6.364364e-02,2.460000e+01
2.128432e-02,-6.442872e-02,2.465000e+01
2.369225e-02,-6.519200e-02,2.470000e+01
2.607149e-02,-6.593357e-02,2.475000e+01
2.842189e-02,-6.665356e-02,2.480000e+01
3.074328e-02,-6.735205e-02,2.485000e+01
3.303550e-02,-6.802912e-02,2.490000e+01
3.529835e-02,-6.868485e-02,2.495000e+01
3.753164e-02,-6.931930e-02,2.500000e+01
3.973514e-02,-6.993251e-02,2.505000e+01
4.190862e-02,-7.052453e-02,2.510000e+01
4.405185e-02,-7.109538e-02,2.515000e+01
4.616455e-02,-7.164508e-02,2.520000e+01
4.824647e-02,-7.217362e-02,2.525000e+01
5.029730e-02,-7.268101e-02,2.530000e+01
5.231675e-02,-7.316722e-02,2.535000e+01
5.430451e-02,-7.363223e-02,2.540000e+01
5.626024e-02,-7.407599e-02,2.545000e+01
5.818360e-02,-7.449846e-02,2.550000e+01
6.007423e-02,-7.489956e-02,2.555000e+01
6.193176e-02,-7.527923e-02,2.560000e+01
6.375580e-02,-7.563738e-02,2.565000e+01
6.554611e-02,-7.597413e-02,2.570000e+01
6.730305e-02,-7.629025e-02,2.575000e+01
6.902681e-02,-7.658600e-02,2.580000e+01
7.071755e-02,-7.686162e-02,2.585000e+01
7.237540e-02,-7.711730e-02,2.590000e+01
7.400051e-02,-7.735326e-02,2.595000e+01
7.559298e-02,-7.756971e-02,2.600000e+01
7.715291e-02,-7.776683e-02,2.605000e+01
7.868040e-02,-7.794481e-02,2.610000e+01
8.017552e-02,-7.810385e-02,2.615000e+01
8.163832e-02,-7.824412e-02,2.620000e+01
8.306886e-02,-7.836578e-02,2.625000e+01
8.446715e-02,-7.846900e-02,2.630000e+01
8.583323e-02,-7.855394e-02,2.635000e+01
8.716708e-02,-7.862076e-02,2.640000e+01
8.846871e-02,-7.866958e-02,2.645000e+01
8.973808e-02,-7.870057e-02,2.650000e+01
9.097515e-02,-7.871384e-02,2.655000e+01
9.217988e-02,-7.870952e-02,2.660000e+01
9.335219e-02,-7.868774e-02,2.665000e+01
9.449201e-02,-7.864861e-02,2.670000e+01
9.559923e-02,-7.859223e-02,2.675000e+01
9.667376e-02,-7.851871e-02,2.680000e+01
9.771546e-02,-7.842814e-02,2.685000e+01
9.872419e-02,-7.832061e-02,2.690000e+01
9.969979e-02,-7.819628e-02,2.695000e+01
1.006424e-01,-7.805546e-02,2.700000e+01
1.015524e-01,-7.789844e-02,2.705000e+01
1.024302e-01,-7.772549e-02,2.710000e+01
1.032761e-01,-7.753688e-02,2.715000e+01
1.040904e-01,-7.733288e-02,2.720000e+01
1.048734e-01,-7.711374e-02,2.725000e+01
1.056255e-01,-7.687971e-02,2.730000e+01
1.063469e-01,-7.663103e-02,2.735000e+01
1.070378e-01,-7.636794e-02,2.740000e+01
1.076985e-01,-7.609066e-02,2.745000e+01
1.083293e-01,-7.579942e-02,2.750000e+01
1.089302e-01,-7.549443e-02,2.755000e+01
1.095016e-01,-7.517589e-02,2.760000e+01
1.100435e-01,-7.484401e-02,2.765000e+01
1.105561e-01,-7.449898e-02,2.770000e+01
1.110396e-01,-7.414098e-02,2.775000e+01
1.114941e-01,-7.377020e-02,2.780000e+01
1.119197e-01,-7.338680e-02,2.785000e+01
1.123164e-01,-7.299095e-02,2.790000e+01
