tticks,x1ticks,x2ticks,x3ticks,uticks
1.050000e+00,-2.067608e+00,2.560908e+00,-1.070041e+00,-1.687094e+00
1.060000e+00,4.640243e-01,2.951864e-01,-2.613787e-01,-1.825161e+00
1.070000e+00,8.577099e-01,1.044945e+00,-1.052117e-01,-1.563937e+00
1.080000e+00,4.644001e-01,1.724872e+00,-3.256573e+00,-1.632660e+00
1.090000e+00,9.816695e-01,-2.358284e+00,2.201907e+00,-1.718592e+00
1.100000e+00,1.776542e+00,1.645319e+00,-5.568142e-01,-1.711335e+00
1.110000e+00,2.396237e+00,-1.712905e+00,1.437995e+00,-1.671456e+00
1.120000e+00,-1.001260e+00,1.936539e+00,3.290175e-01,-1.642582e+00
1.130000e+00,4.194402e-01,1.750548e+00,2.133207e+00,-1.554825e+00
1.140000e+00,1.193302e+00,2.705963e+00,-1.792193e+00,-1.531794e+00
1.150000e+00,3.441688e-01,7.956994e-01,-3.841714e+00,-1.570155e+00
1.160000e+00,9.517431e-01,1.487697e+00,-1.308504e+00,-1.504309e+00
1.170000e+00,-1.917356e+00,-1.034630e+00,-1.568138e+00,-1.546355e+00
1.180000e+00,1.539460e+00,-3.224406e+00,-2.773744e+00,-1.448371e+00
1.190000e+00,-7.892302e-01,-1.195408e+00,2.175321e+00,-1.295295e+00
1.200000e+00,-1.504636e-01,1.323520e+00,1.752717e+00,-1.350675e+00
1.210000e+00,4.316160e+00,-1.085212e+00,1.514936e+00,-1.465219e+00
1.220000e+00,5.097912e-02,1.348821e-01,-4.027278e+00,-1.395488e+00
1.230000e+00,8.619943e-01,2.131241e+00,-3.852043e+00,-1.412920e+00
1.240000e+00,-4.972629e+00,3.179554e+00,3.063990e+00,-1.426771e+00
1.250000e+00,2.084140e+00,-2.853958e-01,-3.385910e-02,-1.402306e+00
1.260000e+00,3.587382e+00,-1.870277e+00,8.977585e-01,-1.245468e+00
1.270000e+00,-2.209576e+00,-1.612154e+00,-9.192672e-01,-1.400440e+00
1.280000e+00,-2.531047e-01,3.833593e+00,-3.797768e+00,-1.313680e+00
1.290000e+00,-1.343089e+00,-4.003497e+00,-3.120640e-01,-1.258466e+00
1.300000e+00,-3.999467e+00,3.147267e-01,-7.507013e-01,-1.413229e+00
1.310000e+00,-2.639848e+00,-8.010016e-01,5.441847e+00,-1.449278e+00
1.320000e+00,1.189034e-01,-3.100191e-01,-2.612675e+00,-1.207547e+00
1.330000e+00,2.544486e-01,-3.854518e+00,-9.905743e-01,-1.234968e+00
1.340000e+00,1.660323e+00,-3.200050e+00,-2.212980e+00,-1.316673e+00
1.350000e+00,-5.112068e-01,3.204752e+00,3.983836e+00,-1.137402e+00
1.360000e+00,-4.929160e-01,-3.805306e+00,1.305157e+00,-1.208679e+00
1.370000e+00,3.470249e+00,3.063604e+00,-2.733588e+00,-1.271100e+00
1.380000e+00,-1.327597e+00,-7.771326e-01,5.002563e-01,-1.263888e+00
1.390000e+00,-1.494478e+00,-6.292847e-01,-2.879487e+00,-1.259563e+00
1.400000e+00,1.263672e+00,-8.912146e-01,-8.415248e-01,-1.309061e+00
1.410000e+00,1.374056e+00,-2.057027e+00,6.210375e+00,-9.123842e-01
1.420000e+00,1.285269e-01,1.355818e+00,5.427885e-01,-1.407904e+00
1.430000e+00,2.363200e-01,-8.325083e-01,-2.427207e+00,-1.140799e+00
1.440000e+00,-1.233818e+00,6.851108e-01,3.312408e-01,-1.158051e+00
1.450000e+00,2.766797e+00,1.900985e+00,-1.575424e+00,-1.278439e+00
1.460000e+00,6.306752e-01,5.991682e-01,-2.306448e+00,-1.154168e+00
1.470000e+00,1.774234e+00,-1.813946e-01,-2.110599e+00,-1.090644e+00
1.480000e+00,2.547952e+00,2.615748e+00,8.735947e-02,-1.017058e+00
1.490000e+00,1.682164e+00,-2.586294e+00,1.472091e+00,-1.100182e+00
1.500000e+00,-4.162836e+00,-2.164975e+00,-3.056655e-01,-1.043775e+00
1.510000e+00,2.453872e+00,-4.997767e-01,-2.867424e+00,-9.166235e-01
1.520000e+00,-9.432093e-01,-3.991237e+00,-1.749426e+00,-1.095705e+00
1.530000e+00,3.925046e-01,1.131523e+00,3.573568e+00,-1.133821e+00
1.540000e+00,5.433075e-01,-1.336062e+00,-1.524950e+00,-1.211633e+00
1.550000e+00,-3.410614e+00,-8.285878e-01,-1.101255e+00,-9.730037e-01
1.560000e+00,3.373073e+00,-1.314471e+00,2.492573e+00,-1.101717e+00
1.570000e+00,8.318891e-01,4.062307e+00,-2.932596e+00,-8.982953e-01
1.580000e+00,1.649254e+00,-1.387913e+00,1.339282e+00,-1.026388e+00
1.590000e+00,-1.129631e-01,-1.440528e-01,-1.057934e+00,-1.039071e+00
1.600000e+00,1.274826e+00,-1.158019e+00,-1.660669e+00,-1.074262e+00
1.610000e+00,1.080403e-01,2.322717e-01,1.887537e+00,-1.061409e+00
1.620000e+00,-3.926498e-01,-1.152674e-02,1.591937e-01,-1.128844e+00
1.630000e+00,2.409857e+00,1.441895e+00,5.583151e-01,-9.330678e-01
1.640000e+00,3.687533e-02,-2.606756e+00,5.728711e-01,-1.028210e+00
1.650000e+00,-2.121693e+00,-8.351843e-01,3.224819e-01,-9.136155e-01
1.660000e+00,1.365663e+00,-3.920670e+00,-1.927188e+00,-1.141066e+00
1.670000e+00,-1.449839e+00,4.487003e-01,-2.562919e+00,-9.282085e-01
1.680000e+00,-1.120615e+00,1.863470e+00,9.710308e-01,-1.047718e+00
1.690000e+00,-9.867295e-01,7.526172e-01,-1.269398e+00,-1.105891e+00
1.700000e+00,2.511391e+00,-1.862771e+00,3.392452e+00,-9.644547e-01
1.710000e+00,4.638936e-01,9.741683e-01,-7.475473e-01,-8.713744e-01
1.720000e+00,-2.164995e+00,-1.217224e+00,6.758857e-01,-8.221959e-01
1.730000e+00,-5.183744e-01,-4.407385e-01,3.819711e+00,-7.947819e-01
1.740000e+00,1.411102e+00,9.186901e-01,-2.192294e-01,-9.502327e-01
1.750000e+00,-2.119862e-01,-3.523830e+00,6.277405e-01,-1.001802e+00
1.760000e+00,-8.591573e-01,-1.971911e+00,-5.233428e-01,-5.922389e-01
1.770000e+00,-4.338481e+00,-1.038285e+00,3.096786e+00,-9.466287e-01
1.780000e+00,-2.350332e+00,4.567066e-01,4.193461e-01,-9.554283e-01
1.790000e+00,1.310021e-01,-5.738659e-01,2.328618e+00,-8.297658e-01
1.800000e+00,-3.640273e+00,-4.315041e-01,-8.686251e-01,-9.791721e-01
1.810000e+00,-8.477444e-01,-1.113161e+00,-3.501207e+00,-9.314178e-01
1.820000e+00,-9.224386e-01,3.745538e+00,-1.775536e-01,-1.011434e+00
1.830000e+00,-1.284907e+00,5.749493e-01,2.412889e+00,-8.711838e-01
1.840000e+00,-1.823106e+00,-2.135023e+00,1.474365e+00,-9.579532e-01
1.850000e+00,1.924085e+00,7.814219e-01,-5.815905e-01,-7.989867e-01
1.860000e+00,-3.402255e+00,-4.581014e+00,-1.159973e-01,-8.127566e-01
1.870000e+00,1.675122e+00,1.815958e+00,-2.064695e+00,-8.977696e-01
1.880000e+00,-4.744941e-01,-4.629005e+00,1.368415e+00,-8.577344e-01
1.890000e+00,-4.208555e-01,1.159593e+00,-1.811568e+00,-8.703544e-01
1.900000e+00,1.473531e+00,-3.619262e+00,5.915391e-01,-7.896804e-01
1.910000e+00,1.180144e+00,-5.525129e-01,-2.483875e+00,-8.664820e-01
1.920000e+00,6.703591e+00,-2.851004e+00,8.160360e-02,-7.671297e-01
1.930000e+00,-2.791949e+00,3.851553e-01,3.213972e+00,-8.737269e-01
1.940000e+00,1.800801e+00,-1.504980e+00,1.516095e-01,-7.233445e-01
1.950000e+00,2.443976e+00,-1.025829e+00,7.565046e-01,-7.930354e-01
1.960000e+00,1.579263e+00,3.535755e+00,-6.718635e-01,-9.764973e-01
1.970000e+00,5.756068e-01,-2.213926e+00,-2.746257e+00,-7.454311e-01
1.980000e+00,1.449580e+00,1.692427e+00,2.606322e+00,-6.637348e-01
1.990000e+00,-5.701809e+00,-1.699979e+00,3.033230e+00,-6.258532e-01
2.000000e+00,1.800682e+00,-9.305377e-01,6.308071e-01,-7.242202e-01
2.010000e+00,9.262190e-01,2.578263e+00,7.096156e-01,-5.929118e-01
2.020000e+00,2.107321e+00,9.159160e-01,5.893338e-01,-6.663889e-01
2.030000e+00,-5.642978e-01,8.419704e-01,-3.019341e+00,-5.186717e-01
2.040000e+00,2.696158e-01,2.336531e+00,1.845873e-01,-6.980203e-01
2.050000e+00,-3.416052e-02,-1.321896e+00,1.434546e+00,-6.710099e-01
2.060000e+00,-2.959046e+00,-4.363035e-01,-2.680093e+00,-6.699099e-01
2.070000e+00,3.544347e+00,7.464062e-01,2.214804e+00,-6.522348e-01
2.080000e+00,-4.172461e+00,3.881564e-01,-1.918082e+00,-6.192909e-01
2.090000e+00,2.223864e-01,1.840788e+00,-3.050845e-01,-5.904148e-01
2.100000e+00,-1.442458e+00,-3.779718e+00,-1.910603e+00,-7.911760e-01
2.110000e+00,1.686015e+00,-1.989881e+00,-7.782884e-01,-8.168261e-01
2.120000e+00,2.849139e-01,-2.732220e+00,1.934696e+00,-5.474109e-01
2.130000e+00,-4.432953e+00,-3.331169e+00,-1.986394e+00,-5.793083e-01
2.140000e+00,3.018672e+00,1.152361e+00,8.097789e-01,-7.561870e-01
2.150000e+00,-1.457167e+00,-1.011747e+00,-5.043188e-01,-6.710035e-01
2.160000e+00,-2.906065e+00,-2.299870e+00,3.646949e-01,-4.752342e-01
2.170000e+00,-1.498052e+00,-5.008994e-01,-9.648945e-01,-7.719806e-01
2.180000e+00,1.392494e+00,-3.731760e+00,2.470444e+00,-6.178073e-01
2.190000e+00,-6.178665e-01,-2.649167e+00,3.114295e+00,-7.848953e-01
2.200000e+00,-5.727809e+00,5.762486e-01,4.769698e-02,-6.235006e-01
2.210000e+00,3.158901e+00,-3.712651e+00,-4.135620e+00,-6.050649e-01
2.220000e+00,-5.871879e-01,3.079069e+00,4.922113e-02,-6.493665e-01
2.230000e+00,2.201019e+00,-2.839656e+00,2.806594e+00,-5.315379e-01
2.240000e+00,2.395880e+00,-1.936401e-01,2.509581e-01,-6.350772e-01
2.250000e+00,1.087348e+00,-1.599722e+00,-8.422586e-01,-4.973930e-01
2.260000e+00,3.201140e-01,-4.339001e-01,-2.913711e-01,-5.017212e-01
2.270000e+00,3.118384e+00,7.884785e-01,-6.379605e+00,-6.348193e-01
2.280000e+00,-2.897744e+00,2.492880e+00,-5.405589e-01,-5.762890e-01
2.290000e+00,-1.265930e+00,2.476331e+00,-1.052861e+00,-5.766544e-01
2.300000e+00,-2.587064e+00,-9.704244e-01,-8.952900e-01,-4.960435e-01
2.310000e+00,-8.763945e-01,-4.518906e-01,-2.085135e-01,-4.635850e-01
2.320000e+00,-3.005420e+00,4.387378e-01,-2.985032e+00,-5.042811e-01
2.330000e+00,2.889032e+00,3.410910e+00,-3.404306e+00,-5.767360e-01
2.340000e+00,4.701672e-01,1.815337e+00,1.170610e+00,-6.640775e-01
2.350000e+00,1.237515e+00,-3.514839e+00,-1.530651e+00,-6.995253e-01
2.360000e+00,1.372878e+00,-1.613096e+00,-1.096387e+00,-4.556468e-01
2.370000e+00,3.649464e+00,-2.435428e+00,1.415652e+00,-3.611908e-01
2.380000e+00,-1.274256e+00,-2.046602e+00,-7.413353e-01,-5.301604e-01
2.390000e+00,-2.808975e+00,1.432974e+00,1.400362e+00,-5.599218e-01
2.400000e+00,-2.237676e+00,-1.056893e+00,4.240385e-01,-4.547107e-01
2.410000e+00,1.259379e+00,3.289421e+00,-7.141803e-01,-7.131382e-01
2.420000e+00,4.689308e-01,1.034105e+00,-3.100268e-01,-5.662729e-01
2.430000e+00,6.923591e-01,6.047169e-01,-2.146863e+00,-7.365851e-01
2.440000e+00,5.737041e-01,4.330684e+00,1.234166e+00,-4.888935e-01
2.450000e+00,-5.215645e-01,-8.882275e-01,2.066690e+00,-5.247824e-01
2.460000e+00,-3.509976e+00,7.059586e-01,1.392543e+00,-4.905851e-01
2.470000e+00,5.197095e-01,1.217579e+00,7.182755e-01,-5.624331e-01
2.480000e+00,3.470689e+00,-1.418439e+00,-1.536625e+00,-7.025500e-01
2.490000e+00,-2.386625e+00,3.248315e-01,-3.541002e+00,-4.116001e-01
2.500000e+00,2.222813e+00,-3.044403e+00,-1.141650e+00,-5.730198e-01
2.510000e+00,2.992159e+00,2.103937e+00,2.546646e+00,-4.853934e-01
2.520000e+00,-1.666814e+00,3.920172e+00,1.236572e+00,-4.039904e-01
2.530000e+00,4.242562e-02,5.810290e-01,-9.726224e-01,-4.380304e-01
2.540000e+00,6.483250e-01,-4.660910e+00,-2.098572e+00,-5.746345e-01
2.550000e+00,2.405915e+00,3.886183e+00,-2.264837e+00,-5.138714e-01
2.560000e+00,2.396571e+00,-2.752685e+00,-1.961242e+00,-5.056449e-01
2.570000e+00,3.656295e-01,-2.729867e+00,-5.952884e-01,-3.806555e-01
2.580000e+00,3.807937e-01,-1.872981e+00,-8.803986e-01,-3.472402e-01
2.590000e+00,-1.045805e+00,-6.284429e-01,-1.763322e+00,-5.791971e-01
2.600000e+00,4.924502e-01,-2.978909e+00,-2.379682e+00,-5.708744e-01
2.610000e+00,-3.619932e+00,6.340183e+00,-2.054271e-01,-4.520946e-01
2.620000e+00,1.197306e+00,-2.019230e+00,3.860095e-01,-4.616827e-01
2.630000e+00,4.930163e+00,1.795650e+00,-4.347108e-01,-4.376986e-01
2.640000e+00,2.455824e+00,1.376362e+00,-3.930779e+00,-5.595521e-01
2.650000e+00,-3.040607e+00,-1.839044e+00,-3.516477e+00,-5.852316e-01
2.660000e+00,2.818748e+00,-1.993005e+00,8.082747e-01,-4.550708e-01
2.670000e+00,-3.405205e+00,3.471619e+00,-8.246780e-01,-3.194405e-01
2.680000e+00,2.752019e+00,1.462390e+00,-2.409973e+00,-3.765220e-01
2.690000e+00,2.050730e-01,-2.372270e+00,4.980575e+00,-4.484790e-01
2.700000e+00,-3.044784e+00,-6.473861e-01,2.249582e+00,-4.715937e-01
2.710000e+00,-2.220117e+00,-2.959486e-01,1.263701e+00,-5.423317e-01
2.720000e+00,5.066184e-01,1.280618e+00,-8.953157e-02,-3.359033e-01
2.730000e+00,2.104207e+00,1.993354e+00,-3.531136e-01,-3.370168e-01
2.740000e+00,-1.537453e+00,2.048223e+00,4.353930e+00,-4.361585e-01
2.750000e+00,-2.280647e+00,1.990096e+00,-2.003009e+00,-3.772545e-01
2.760000e+00,-1.315791e+00,5.680164e-01,1.696686e+00,-3.854853e-01
2.770000e+00,1.634301e+00,3.476483e+00,1.049097e+00,-3.164419e-01
2.780000e+00,1.961246e+00,-1.823338e+00,1.226701e+00,-2.414873e-01
2.790000e+00,2.467235e-01,4.315683e+00,-2.337860e-01,-5.797387e-01
2.800000e+00,3.128641e+00,1.370385e+00,3.736074e+00,-4.307094e-01
2.810000e+00,-1.699124e-01,3.007593e+00,2.244564e+00,-4.047595e-01
2.820000e+00,1.395222e+00,-5.198422e-01,-3.254972e+00,-5.216595e-01
2.830000e+00,-1.907117e+00,-1.679770e+00,6.151160e-01,-4.194969e-01
2.840000e+00,6.702222e-01,1.076568e+00,1.170110e+00,-3.056029e-01
2.850000e+00,5.712924e-01,9.466784e-01,-4.141434e-01,-4.601812e-01
2.860000e+00,-8.806631e-01,9.752571e-01,3.477510e-01,-5.919697e-01
2.870000e+00,-6.770264e-01,3.787527e-01,2.690691e+00,-4.803218e-01
2.880000e+00,1.466296e+00,1.375324e+00,4.230793e-01,-3.460969e-01
2.890000e+00,1.978724e+00,9.971360e-01,3.523033e+00,-4.484472e-01
2.900000e+00,-2.381443e+00,-1.668751e+00,-1.947120e+00,-2.738304e-01
2.910000e+00,-1.056273e+00,-2.922585e+00,-1.014331e+00,-4.219888e-01
2.920000e+00,2.966025e+00,9.110131e-01,-5.998881e-01,-3.398193e-01
2.930000e+00,1.347021e+00,3.103922e-01,9.473026e-01,-4.199825e-01
2.940000e+00,4.334006e+00,9.893885e-01,8.216718e-01,-2.938095e-01
2.950000e+00,-6.657579e-01,-3.167039e+00,1.926172e+00,-5.189005e-01
2.960000e+00,-2.973649e-01,-1.408624e+00,1.222569e+00,-1.867155e-01
2.970000e+00,-3.559714e-01,3.694338e-01,6.344457e-01,-3.705947e-01
2.980000e+00,-2.615418e-01,2.774243e+00,1.425599e+00,-3.596759e-01
2.990000e+00,2.492195e+00,-2.565025e+00,2.771401e+00,-4.861253e-01
3.000000e+00,2.246911e+00,2.259360e-01,1.663232e+00,-3.404267e-01
3.010000e+00,8.660804e+00,4.115641e-01,-3.471879e+00,-3.445644e-01
3.020000e+00,2.896497e+00,5.510919e-01,-1.883637e+00,-4.557519e-01
3.030000e+00,-4.378993e+00,-1.750725e+00,-4.090045e+00,-2.722029e-01
3.040000e+00,-1.325221e+00,-1.763280e+00,3.917736e+00,-1.274262e-01
3.050000e+00,6.368178e-01,-1.199632e+00,-7.483344e-01,-2.072129e-01
3.060000e+00,-1.418203e+00,9.674843e-02,-2.167607e-01,-3.303660e-01
3.070000e+00,-6.192947e-01,9.746779e-01,-3.769387e+00,-2.654437e-01
3.080000e+00,-1.223906e-01,4.296375e+00,-1.664420e+00,-2.973060e-01
3.090000e+00,-8.683742e-01,-3.403390e+00,1.949218e+00,-2.740101e-01
3.100000e+00,-3.737781e+00,2.035123e+00,-2.301268e+00,-5.208043e-01
3.110000e+00,1.162829e-01,2.144805e+00,3.633089e+00,-4.020524e-01
3.120000e+00,-1.999556e+00,-2.574379e-01,-3.160044e+00,-3.370815e-01
3.130000e+00,6.968630e-01,-2.035759e+00,-2.643764e+00,-2.424042e-01
3.140000e+00,-5.206471e+00,-7.730788e-01,8.644056e-01,-2.669199e-01
3.150000e+00,3.662337e-01,-7.510640e-01,-3.233501e+00,-3.113099e-01
3.160000e+00,-3.018984e-01,1.169535e+00,-5.228795e+00,-5.153318e-01
3.170000e+00,8.278814e-01,4.682936e-01,1.011727e+00,-4.391955e-01
3.180000e+00,-1.056120e+00,1.460130e+00,-2.555523e+00,-1.593878e-01
3.190000e+00,-2.231645e+00,-2.117356e-01,-1.095776e+00,-2.775396e-01
3.200000e+00,-2.810568e-01,1.186649e+00,-1.056188e+00,-2.872098e-01
3.210000e+00,5.388304e-01,-2.481044e-01,2.565417e+00,-3.204428e-01
3.220000e+00,-1.814677e+00,3.721364e+00,2.854359e-01,7.289687e-03
3.230000e+00,-2.238597e+00,-1.522903e+00,8.316884e-02,-3.506077e-01
3.240000e+00,-8.671490e-01,1.496795e+00,3.488956e-01,-2.938377e-01
3.250000e+00,-3.517048e+00,4.694407e+00,-4.346419e+00,-2.234299e-01
3.260000e+00,-3.781736e+00,-1.262597e+00,-1.321617e+00,-1.422060e-01
