x,u,t
9.618912e-06,-4.243459e-05,5.900000e-02
1.011557e-05,-4.404522e-05,6.000000e-02
1.011557e-05,-4.884661e-05,6.000000e-02
1.062900e-05,-5.065262e-05,6.100000e-02
1.115949e-05,-5.249661e-05,6.200000e-02
1.170730e-05,-5.437885e-05,6.300000e-02
1.227272e-05,-5.629958e-05,6.400000e-02
1.285602e-05,-5.825908e-05,6.500000e-02
1.345748e-05,-6.025761e-05,6.600000e-02
1.407737e-05,-6.229542e-05,6.700000e-02
1.471598e-05,-6.437279e-05,6.800000e-02
1.537357e-05,-6.648997e-05,6.900000e-02
1.605042e-05,-6.864722e-05,7.000000e-02
1.605042e-05,-7.514225e-05,7.000000e-02
1.674681e-05,-7.752510e-05,7.100000e-02
1.746301e-05,-7.995111e-05,7.200000e-02
1.819929e-05,-8.242055e-05,7.300000e-02
1.895593e-05,-8.493366e-05,7.400000e-02
1.973321e-05,-8.749072e-05,7.500000e-02
2.053139e-05,-9.009198e-05,7.600000e-02
2.135076e-05,-9.273770e-05,7.700000e-02
2.219159e-05,-9.542814e-05,7.800000e-02
2.305416e-05,-9.816356e-05,7.900000e-02
2.393873e-05,-1.009442e-04,8.000000e-02
2.393873e-05,-1.093728e-04,8.000000e-02
2.484559e-05,-1.124087e-04,8.100000e-02
2.577500e-05,-1.154929e-04,8.200000e-02
2.672723e-05,-1.186256e-04,8.300000e-02
2.770256e-05,-1.218071e-04,8.400000e-02
2.870127e-05,-1.250376e-04,8.500000e-02
2.972362e-05,-1.283175e-04,8.600000e-02
3.076990e-05,-1.316469e-04,8.700000e-02
3.184037e-05,-1.350262e-04,8.800000e-02
3.293531e-05,-1.384555e-04,8.900000e-02
3.405499e-05,-1.419352e-04,9.000000e-02
3.405499e-05,-1.525309e-04,9.000000e-02
3.519969e-05,-1.562948e-04,9.100000e-02
3.636966e-05,-1.601121e-04,9.200000e-02
3.756519e-05,-1.639830e-04,9.300000e-02
3.878654e-05,-1.679077e-04,9.400000e-02
4.003399e-05,-1.718865e-04,9.500000e-02
4.130781e-05,-1.759196e-04,9.600000e-02
4.260827e-05,-1.800074e-04,9.700000e-02
4.393565e-05,-1.841500e-04,9.800000e-02
4.529021e-05,-1.883477e-04,9.900000e-02
4.667224e-05,-1.926008e-04,1.000000e-01
4.667224e-05,-2.055910e-04,1.000000e-01
4.808199e-05,-2.101567e-04,1.010000e-01
4.951973e-05,-2.147808e-04,1.020000e-01
5.098574e-05,-2.194634e-04,1.030000e-01
5.248028e-05,-2.242049e-04,1.040000e-01
5.400363e-05,-2.290054e-04,1.050000e-01
5.555605e-05,-2.338652e-04,1.060000e-01
5.713782e-05,-2.387846e-04,1.070000e-01
5.874922e-05,-2.437638e-04,1.080000e-01
6.039050e-05,-2.488031e-04,1.090000e-01
6.206194e-05,-2.539027e-04,1.100000e-01
6.206194e-05,-2.695080e-04,1.100000e-01
6.376381e-05,-2.749480e-04,1.110000e-01
6.549636e-05,-2.804512e-04,1.120000e-01
6.725988e-05,-2.860179e-04,1.130000e-01
6.905462e-05,-2.916483e-04,1.140000e-01
7.088085e-05,-2.973426e-04,1.150000e-01
7.273886e-05,-3.031012e-04,1.160000e-01
7.462890e-05,-3.089243e-04,1.170000e-01
7.655124e-05,-3.148120e-04,1.180000e-01
7.850617e-05,-3.207647e-04,1.190000e-01
8.049393e-05,-3.267825e-04,1.200000e-01
8.049393e-05,-3.452179e-04,1.200000e-01
8.251481e-05,-3.516032e-04,1.210000e-01
8.456904e-05,-3.580567e-04,1.220000e-01
8.665691e-05,-3.645784e-04,1.230000e-01
8.877869e-05,-3.711686e-04,1.240000e-01
9.093463e-05,-3.778276e-04,1.250000e-01
9.312501e-05,-3.845557e-04,1.260000e-01
9.535010e-05,-3.913530e-04,1.270000e-01
9.761016e-05,-3.982198e-04,1.280000e-01
9.990547e-05,-4.051564e-04,1.290000e-01
1.022363e-04,-4.121629e-04,1.300000e-01
1.022363e-04,-4.336369e-04,1.300000e-01
1.046029e-04,-4.410373e-04,1.310000e-01
1.070055e-04,-4.485106e-04,1.320000e-01
1.094444e-04,-4.560569e-04,1.330000e-01
1.119198e-04,-4.636764e-04,1.340000e-01
1.144321e-04,-4.713695e-04,1.350000e-01
1.169815e-04,-4.791364e-04,1.360000e-01
1.195682e-04,-4.869772e-04,1.370000e-01
1.221926e-04,-4.948922e-04,1.380000e-01
1.248548e-04,-5.028817e-04,1.390000e-01
1.275553e-04,-5.109460e-04,1.400000e-01
1.275553e-04,-5.356612e-04,1.400000e-01
1.302941e-04,-5.441450e-04,1.410000e-01
1.330715e-04,-5.527064e-04,1.420000e-01
1.358880e-04,-5.613454e-04,1.430000e-01
1.387436e-04,-5.700623e-04,1.440000e-01
1.416386e-04,-5.788574e-04,1.450000e-01
1.445734e-04,-5.877309e-04,1.460000e-01
1.475482e-04,-5.966831e-04,1.470000e-01
1.505632e-04,-6.057140e-04,1.480000e-01
1.536188e-04,-6.148241e-04,1.490000e-01
1.567151e-04,-6.240136e-04,1.500000e-01
1.567151e-04,-6.521674e-04,1.500000e-01
1.598525e-04,-6.618015e-04,1.510000e-01
1.630311e-04,-6.715177e-04,1.520000e-01
1.662513e-04,-6.813161e-04,1.530000e-01
1.695134e-04,-6.911970e-04,1.540000e-01
1.728174e-04,-7.011607e-04,1.550000e-01
1.761639e-04,-7.112073e-04,1.560000e-01
1.795529e-04,-7.213370e-04,1.570000e-01
1.829848e-04,-7.315502e-04,1.580000e-01
1.864598e-04,-7.418471e-04,1.590000e-01
1.899782e-04,-7.522278e-04,1.600000e-01
1.899782e-04,-7.840125e-04,1.600000e-01
1.935402e-04,-7.948622e-04,1.610000e-01
1.971461e-04,-8.057986e-04,1.620000e-01
2.007962e-04,-8.168216e-04,1.630000e-01
2.044907e-04,-8.279316e-04,1.640000e-01
2.082298e-04,-8.391289e-04,1.650000e-01
2.120139e-04,-8.504135e-04,1.660000e-01
2.158431e-04,-8.617858e-04,1.670000e-01
2.197178e-04,-8.732460e-04,1.680000e-01
2.236382e-04,-8.847942e-04,1.690000e-01
2.276046e-04,-8.964308e-04,1.700000e-01
2.276046e-04,-9.320334e-04,1.700000e-01
2.316172e-04,-9.441628e-04,1.710000e-01
2.356763e-04,-9.563831e-04,1.720000e-01
2.397821e-04,-9.686945e-04,1.730000e-01
2.439348e-04,-9.810973e-04,1.740000e-01
2.481348e-04,-9.935917e-04,1.750000e-01
2.523823e-04,-1.006178e-03,1.760000e-01
2.566775e-04,-1.018856e-03,1.770000e-01
2.610208e-04,-1.031626e-03,1.780000e-01
2.654123e-04,-1.044489e-03,1.790000e-01
2.698524e-04,-1.057445e-03,1.800000e-01
2.698524e-04,-1.097049e-03,1.800000e-01
2.743413e-04,-1.110521e-03,1.810000e-01
2.788791e-04,-1.124087e-03,1.820000e-01
2.834662e-04,-1.137749e-03,1.830000e-01
2.881029e-04,-1.151507e-03,1.840000e-01
2.927893e-04,-1.165360e-03,1.850000e-01
2.975258e-04,-1.179310e-03,1.860000e-01
3.023126e-04,-1.193356e-03,1.870000e-01
3.071499e-04,-1.207498e-03,1.880000e-01
3.120380e-04,-1.221738e-03,1.890000e-01
3.169773e-04,-1.236074e-03,1.900000e-01
3.169773e-04,-1.279859e-03,1.900000e-01
3.219678e-04,-1.294733e-03,1.910000e-01
3.270099e-04,-1.309707e-03,1.920000e-01
3.321037e-04,-1.324780e-03,1.930000e-01
3.372496e-04,-1.339954e-03,1.940000e-01
3.424479e-04,-1.355227e-03,1.950000e-01
3.476986e-04,-1.370600e-03,1.960000e-01
3.530022e-04,-1.386074e-03,1.970000e-01
3.583589e-04,-1.401649e-03,1.980000e-01
3.637689e-04,-1.417325e-03,1.990000e-01
3.692325e-04,-1.433102e-03,2.000000e-01
3.692325e-04,-1.481245e-03,2.000000e-01
3.747499e-04,-1.497582e-03,2.010000e-01
3.803214e-04,-1.514022e-03,2.020000e-01
3.859471e-04,-1.530566e-03,2.030000e-01
3.916274e-04,-1.547214e-03,2.040000e-01
3.973626e-04,-1.563966e-03,2.050000e-01
4.031527e-04,-1.580822e-03,2.060000e-01
4.089982e-04,-1.597783e-03,2.070000e-01
4.148993e-04,-1.614849e-03,2.080000e-01
4.208562e-04,-1.632020e-03,2.090000e-01
4.268691e-04,-1.649296e-03,2.100000e-01
4.268691e-04,-1.701970e-03,2.100000e-01
4.329383e-04,-1.719827e-03,2.110000e-01
4.390641e-04,-1.737792e-03,2.120000e-01
4.452467e-04,-1.755864e-03,2.130000e-01
4.514862e-04,-1.774045e-03,2.140000e-01
4.577831e-04,-1.792333e-03,2.150000e-01
4.641375e-04,-1.810730e-03,2.160000e-01
4.705497e-04,-1.829236e-03,2.170000e-01
4.770199e-04,-1.847850e-03,2.180000e-01
4.835484e-04,-1.866573e-03,2.190000e-01
4.901354e-04,-1.885405e-03,2.200000e-01
4.901354e-04,-1.942783e-03,2.200000e-01
4.967812e-04,-1.962217e-03,2.210000e-01
5.034859e-04,-1.981763e-03,2.220000e-01
5.102499e-04,-2.001420e-03,2.230000e-01
5.170734e-04,-2.021188e-03,2.240000e-01
5.239566e-04,-2.041069e-03,2.250000e-01
5.308998e-04,-2.061063e-03,2.260000e-01
5.379032e-04,-2.081168e-03,2.270000e-01
5.449670e-04,-2.101386e-03,2.280000e-01
5.520916e-04,-2.121717e-03,2.290000e-01
5.592772e-04,-2.142162e-03,2.300000e-01
5.592772e-04,-2.204415e-03,2.300000e-01
5.665239e-04,-2.225481e-03,2.310000e-01
5.738321e-04,-2.246662e-03,2.320000e-01
5.812019e-04,-2.267958e-03,2.330000e-01
5.886336e-04,-2.289370e-03,2.340000e-01
5.961275e-04,-2.310898e-03,2.350000e-01
6.036837e-04,-2.332542e-03,2.360000e-01
6.113026e-04,-2.354302e-03,2.370000e-01
6.189844e-04,-2.376179e-03,2.380000e-01
6.267293e-04,-2.398172e-03,2.390000e-01
6.345376e-04,-2.420282e-03,2.400000e-01
6.345376e-04,-2.487582e-03,2.400000e-01
6.424095e-04,-2.510333e-03,2.410000e-01
6.503452e-04,-2.533203e-03,2.420000e-01
6.583450e-04,-2.556192e-03,2.430000e-01
6.664090e-04,-2.579301e-03,2.440000e-01
6.745376e-04,-2.602529e-03,2.450000e-01
6.827309e-04,-2.625877e-03,2.460000e-01
6.909893e-04,-2.649345e-03,2.470000e-01
6.993130e-04,-2.672932e-03,2.480000e-01
7.077022e-04,-2.696641e-03,2.490000e-01
7.161571e-04,-2.720469e-03,2.500000e-01
7.161571e-04,-2.792986e-03,2.500000e-01
7.246780e-04,-2.817475e-03,2.510000e-01
7.332651e-04,-2.842086e-03,2.520000e-01
7.419186e-04,-2.866820e-03,2.530000e-01
7.506388e-04,-2.891677e-03,2.540000e-01
7.594259e-04,-2.916657e-03,2.550000e-01
7.682801e-04,-2.941760e-03,2.560000e-01
7.772017e-04,-2.966987e-03,2.570000e-01
7.861909e-04,-2.992337e-03,2.580000e-01
7.952480e-04,-3.017812e-03,2.590000e-01
8.043733e-04,-3.043410e-03,2.600000e-01
8.043733e-04,-3.121318e-03,2.600000e-01
8.135668e-04,-3.147595e-03,2.610000e-01
8.228289e-04,-3.173997e-03,2.620000e-01
8.321597e-04,-3.200526e-03,2.630000e-01
8.415595e-04,-3.227182e-03,2.640000e-01
8.510285e-04,-3.253964e-03,2.650000e-01
8.605670e-04,-3.280873e-03,2.660000e-01
8.701753e-04,-3.307909e-03,2.670000e-01
8.798535e-04,-3.335072e-03,2.680000e-01
8.896019e-04,-3.362362e-03,2.690000e-01
8.994207e-04,-3.389780e-03,2.700000e-01
8.994207e-04,-3.473254e-03,2.700000e-01
9.093102e-04,-3.501368e-03,2.710000e-01
9.192705e-04,-3.529612e-03,2.720000e-01
9.293019e-04,-3.557985e-03,2.730000e-01
9.394045e-04,-3.586488e-03,2.740000e-01
9.495788e-04,-3.615121e-03,2.750000e-01
9.598247e-04,-3.643885e-03,2.760000e-01
9.701428e-04,-3.672778e-03,2.770000e-01
9.805330e-04,-3.701803e-03,2.780000e-01
9.909958e-04,-3.730957e-03,2.790000e-01
1.001531e-03,-3.760243e-03,2.800000e-01
1.001531e-03,-3.849462e-03,2.800000e-01
1.012140e-03,-3.879462e-03,2.810000e-01
1.022821e-03,-3.909594e-03,2.820000e-01
1.033576e-03,-3.939859e-03,2.830000e-01
1.044405e-03,-3.970257e-03,2.840000e-01
1.055307e-03,-4.000789e-03,2.850000e-01
1.066283e-03,-4.031454e-03,2.860000e-01
1.077334e-03,-4.062253e-03,2.870000e-01
1.088459e-03,-4.093185e-03,2.880000e-01
1.099659e-03,-4.124252e-03,2.890000e-01
1.110934e-03,-4.155452e-03,2.900000e-01
1.110934e-03,-4.250599e-03,2.900000e-01
1.122284e-03,-4.282531e-03,2.910000e-01
1.133709e-03,-4.314598e-03,2.920000e-01
1.145210e-03,-4.346801e-03,2.930000e-01
1.156787e-03,-4.379141e-03,2.940000e-01
1.168440e-03,-4.411617e-03,2.950000e-01
1.180169e-03,-4.444230e-03,2.960000e-01
1.191975e-03,-4.476980e-03,2.970000e-01
1.203857e-03,-4.509867e-03,2.980000e-01
1.215817e-03,-4.542891e-03,2.990000e-01
1.227854e-03,-4.576052e-03,3.000000e-01
1.227854e-03,-4.677314e-03,3.000000e-01
1.239968e-03,-4.711223e-03,3.010000e-01
1.252159e-03,-4.745270e-03,3.020000e-01
1.264429e-03,-4.779457e-03,3.030000e-01
1.276776e-03,-4.813783e-03,3.040000e-01
1.289202e-03,-4.848249e-03,3.050000e-01
1.301707e-03,-4.882855e-03,3.060000e-01
1.314290e-03,-4.917600e-03,3.070000e-01
1.326952e-03,-4.952486e-03,3.080000e-01
1.339693e-03,-4.987512e-03,3.090000e-01
1.352513e-03,-5.022678e-03,3.100000e-01
1.352513e-03,-5.130251e-03,3.100000e-01
1.365414e-03,-5.166181e-03,3.110000e-01
1.378394e-03,-5.202252e-03,3.120000e-01
1.391454e-03,-5.238466e-03,3.130000e-01
1.404594e-03,-5.274823e-03,3.140000e-01
1.417815e-03,-5.311322e-03,3.150000e-01
1.431116e-03,-5.347963e-03,3.160000e-01
1.444498e-03,-5.384748e-03,3.170000e-01
1.457962e-03,-5.421676e-03,3.180000e-01
1.471506e-03,-5.458747e-03,3.190000e-01
1.485133e-03,-5.495961e-03,3.200000e-01
1.485133e-03,-5.610046e-03,3.200000e-01
1.498841e-03,-5.648039e-03,3.210000e-01
1.512631e-03,-5.686178e-03,3.220000e-01
1.526503e-03,-5.724462e-03,3.230000e-01
1.540457e-03,-5.762891e-03,3.240000e-01
1.554495e-03,-5.801465e-03,3.250000e-01
1.568615e-03,-5.840185e-03,3.260000e-01
1.582818e-03,-5.879051e-03,3.270000e-01
1.597104e-03,-5.918063e-03,3.280000e-01
1.611474e-03,-5.957221e-03,3.290000e-01
1.625927e-03,-5.996525e-03,3.300000e-01
1.625927e-03,-6.117335e-03,3.300000e-01
1.640464e-03,-6.157434e-03,3.310000e-01
1.655086e-03,-6.197681e-03,3.320000e-01
1.669792e-03,-6.238076e-03,3.330000e-01
1.684582e-03,-6.278619e-03,3.340000e-01
1.699457e-03,-6.319310e-03,3.350000e-01
1.714416e-03,-6.360150e-03,3.360000e-01
1.729461e-03,-6.401138e-03,3.370000e-01
1.744592e-03,-6.442275e-03,3.380000e-01
1.759808e-03,-6.483560e-03,3.390000e-01
1.775109e-03,-6.524995e-03,3.400000e-01
1.775109e-03,-6.652750e-03,3.400000e-01
1.790497e-03,-6.694995e-03,3.410000e-01
1.805971e-03,-6.737390e-03,3.420000e-01
1.821531e-03,-6.779937e-03,3.430000e-01
1.837178e-03,-6.822633e-03,3.440000e-01
1.852912e-03,-6.865481e-03,3.450000e-01
1.868732e-03,-6.908480e-03,3.460000e-01
1.884640e-03,-6.951631e-03,3.470000e-01
1.900635e-03,-6.994932e-03,3.480000e-01
1.916718e-03,-7.038385e-03,3.490000e-01
1.932889e-03,-7.081990e-03,3.500000e-01
1.932889e-03,-7.216923e-03,3.500000e-01
1.949148e-03,-7.261353e-03,3.510000e-01
1.965495e-03,-7.305936e-03,3.520000e-01
1.981930e-03,-7.350673e-03,3.530000e-01
1.998454e-03,-7.395563e-03,3.540000e-01
2.015067e-03,-7.440606e-03,3.550000e-01
2.031769e-03,-7.485803e-03,3.560000e-01
2.048560e-03,-7.531154e-03,3.570000e-01
2.065441e-03,-7.576659e-03,3.580000e-01
2.082412e-03,-7.622318e-03,3.590000e-01
2.099472e-03,-7.668131e-03,3.600000e-01
2.099472e-03,-7.810488e-03,3.600000e-01
2.116622e-03,-7.857142e-03,3.610000e-01
2.133863e-03,-7.903951e-03,3.620000e-01
2.151194e-03,-7.950916e-03,3.630000e-01
2.168615e-03,-7.998037e-03,3.640000e-01
2.186128e-03,-8.045314e-03,3.650000e-01
2.203731e-03,-8.092747e-03,3.660000e-01
2.221426e-03,-8.140336e-03,3.670000e-01
2.239212e-03,-8.188082e-03,3.680000e-01
2.257090e-03,-8.235984e-03,3.690000e-01
2.275060e-03,-8.284042e-03,3.700000e-01
2.275060e-03,-8.434085e-03,3.700000e-01
2.293122e-03,-8.482999e-03,3.710000e-01
2.311276e-03,-8.532072e-03,3.720000e-01
2.329522e-03,-8.581302e-03,3.730000e-01
2.347861e-03,-8.630691e-03,3.740000e-01
2.366293e-03,-8.680238e-03,3.750000e-01
2.384818e-03,-8.729944e-03,3.760000e-01
2.403436e-03,-8.779808e-03,3.770000e-01
2.422147e-03,-8.829831e-03,3.780000e-01
2.440952e-03,-8.880013e-03,3.790000e-01
2.459852e-03,-8.930353e-03,3.800000e-01
2.459852e-03,-9.088359e-03,3.800000e-01
2.478845e-03,-9.139570e-03,3.810000e-01
2.497932e-03,-9.190942e-03,3.820000e-01
2.517113e-03,-9.242473e-03,3.830000e-01
2.536389e-03,-9.294166e-03,3.840000e-01
2.555760e-03,-9.346019e-03,3.850000e-01
2.575226e-03,-9.398033e-03,3.860000e-01
2.594787e-03,-9.450208e-03,3.870000e-01
2.614443e-03,-9.502544e-03,3.880000e-01
2.634195e-03,-9.555040e-03,3.890000e-01
2.654042e-03,-9.607699e-03,3.900000e-01
2.654042e-03,-9.773961e-03,3.900000e-01
2.673986e-03,-9.827504e-03,3.910000e-01
2.694025e-03,-9.881210e-03,3.920000e-01
2.714161e-03,-9.935078e-03,3.930000e-01
2.734393e-03,-9.989110e-03,3.940000e-01
2.754722e-03,-1.004330e-02,3.950000e-01
2.775148e-03,-1.009766e-02,3.960000e-01
2.795671e-03,-1.015218e-02,3.970000e-01
2.816291e-03,-1.020686e-02,3.980000e-01
2.837008e-03,-1.026171e-02,3.990000e-01
2.857823e-03,-1.031672e-02,4.000000e-01
2.857823e-03,-1.049155e-02,4.000000e-01
2.878736e-03,-1.054746e-02,4.010000e-01
2.899747e-03,-1.060354e-02,4.020000e-01
2.920856e-03,-1.065978e-02,4.030000e-01
2.942063e-03,-1.071618e-02,4.040000e-01
2.963369e-03,-1.077275e-02,4.050000e-01
2.984773e-03,-1.082949e-02,4.060000e-01
3.006276e-03,-1.088638e-02,4.070000e-01
3.027879e-03,-1.094345e-02,4.080000e-01
3.049581e-03,-1.100068e-02,4.090000e-01
3.071382e-03,-1.105807e-02,4.100000e-01
3.071382e-03,-1.124182e-02,4.100000e-01
3.093283e-03,-1.130013e-02,4.110000e-01
3.115283e-03,-1.135861e-02,4.120000e-01
3.137384e-03,-1.141725e-02,4.130000e-01
3.159584e-03,-1.147606e-02,4.140000e-01
3.181885e-03,-1.153504e-02,4.150000e-01
3.204287e-03,-1.159418e-02,4.160000e-01
3.226789e-03,-1.165349e-02,4.170000e-01
3.249392e-03,-1.171297e-02,4.180000e-01
3.272096e-03,-1.177261e-02,4.190000e-01
3.294902e-03,-1.183243e-02,4.200000e-01
3.294902e-03,-1.202545e-02,4.200000e-01
3.317808e-03,-1.208619e-02,4.210000e-01
3.340817e-03,-1.214710e-02,4.220000e-01
3.363927e-03,-1.220818e-02,4.230000e-01
3.387139e-03,-1.226943e-02,4.240000e-01
3.410453e-03,-1.233085e-02,4.250000e-01
3.433870e-03,-1.239243e-02,4.260000e-01
3.457389e-03,-1.245419e-02,4.270000e-01
3.481010e-03,-1.251611e-02,4.280000e-01
3.504735e-03,-1.257821e-02,4.290000e-01
3.528562e-03,-1.264047e-02,4.300000e-01
3.528562e-03,-1.284315e-02,4.300000e-01
3.552493e-03,-1.290636e-02,4.310000e-01
3.576527e-03,-1.296974e-02,4.320000e-01
3.600664e-03,-1.303328e-02,4.330000e-01
3.624905e-03,-1.309700e-02,4.340000e-01
3.649250e-03,-1.316089e-02,4.350000e-01
3.673699e-03,-1.322495e-02,4.360000e-01
3.698253e-03,-1.328918e-02,4.370000e-01
3.722910e-03,-1.335359e-02,4.380000e-01
3.747672e-03,-1.341816e-02,4.390000e-01
3.772539e-03,-1.348290e-02,4.400000e-01
3.772539e-03,-1.369567e-02,4.400000e-01
3.797511e-03,-1.376137e-02,4.410000e-01
3.822588e-03,-1.382725e-02,4.420000e-01
3.847770e-03,-1.389330e-02,4.430000e-01
3.873058e-03,-1.395952e-02,4.440000e-01
3.898451e-03,-1.402591e-02,4.450000e-01
3.923949e-03,-1.409247e-02,4.460000e-01
3.949554e-03,-1.415921e-02,4.470000e-01
3.975264e-03,-1.422612e-02,4.480000e-01
4.001081e-03,-1.429320e-02,4.490000e-01
4.027005e-03,-1.436046e-02,4.500000e-01
4.027005e-03,-1.458375e-02,4.500000e-01
4.053035e-03,-1.465199e-02,4.510000e-01
4.079171e-03,-1.472039e-02,4.520000e-01
4.105415e-03,-1.478897e-02,4.530000e-01
4.131765e-03,-1.485772e-02,4.540000e-01
4.158223e-03,-1.492665e-02,4.550000e-01
4.184788e-03,-1.499575e-02,4.560000e-01
4.211461e-03,-1.506502e-02,4.570000e-01
4.238241e-03,-1.513447e-02,4.580000e-01
4.265129e-03,-1.520409e-02,4.590000e-01
4.292126e-03,-1.527389e-02,4.600000e-01
4.292126e-03,-1.550821e-02,4.600000e-01
4.319230e-03,-1.557899e-02,4.610000e-01
4.346443e-03,-1.564996e-02,4.620000e-01
4.373765e-03,-1.572110e-02,4.630000e-01
4.401195e-03,-1.579241e-02,4.640000e-01
4.428733e-03,-1.586390e-02,4.650000e-01
4.456381e-03,-1.593557e-02,4.660000e-01
4.484138e-03,-1.600741e-02,4.670000e-01
4.512004e-03,-1.607942e-02,4.680000e-01
4.539980e-03,-1.615161e-02,4.690000e-01
4.568066e-03,-1.622398e-02,4.700000e-01
4.568066e-03,-1.646985e-02,4.700000e-01
4.596261e-03,-1.654322e-02,4.710000e-01
4.624566e-03,-1.661677e-02,4.720000e-01
4.652981e-03,-1.669050e-02,4.730000e-01
4.681507e-03,-1.676441e-02,4.740000e-01
4.710142e-03,-1.683849e-02,4.750000e-01
4.738889e-03,-1.691275e-02,4.760000e-01
4.767746e-03,-1.698718e-02,4.770000e-01
4.796714e-03,-1.706180e-02,4.780000e-01
4.825793e-03,-1.713659e-02,4.790000e-01
4.854983e-03,-1.721155e-02,4.800000e-01
4.854983e-03,-1.746954e-02,4.800000e-01
4.884285e-03,-1.754553e-02,4.810000e-01
4.913698e-03,-1.762170e-02,4.820000e-01
4.943222e-03,-1.769805e-02,4.830000e-01
4.972859e-03,-1.777457e-02,4.840000e-01
5.002607e-03,-1.785128e-02,4.850000e-01
5.032467e-03,-1.792816e-02,4.860000e-01
5.062440e-03,-1.800522e-02,4.870000e-01
5.092525e-03,-1.808246e-02,4.880000e-01
5.122722e-03,-1.815987e-02,4.890000e-01
5.153033e-03,-1.823747e-02,4.900000e-01
5.153033e-03,-1.850819e-02,4.900000e-01
5.183456e-03,-1.858682e-02,4.910000e-01
5.213992e-03,-1.866564e-02,4.920000e-01
5.244641e-03,-1.874464e-02,4.930000e-01
5.275403e-03,-1.882381e-02,4.940000e-01
5.306279e-03,-1.890316e-02,4.950000e-01
5.337268e-03,-1.898270e-02,4.960000e-01
5.368371e-03,-1.906241e-02,4.970000e-01
5.399588e-03,-1.914230e-02,4.980000e-01
5.430919e-03,-1.922237e-02,4.990000e-01
5.462364e-03,-1.930262e-02,5.000000e-01
5.462364e-03,-1.958675e-02,5.000000e-01
5.493924e-03,-1.966807e-02,5.010000e-01
5.525598e-03,-1.974956e-02,5.020000e-01
5.557386e-03,-1.983123e-02,5.030000e-01
5.589289e-03,-1.991308e-02,5.040000e-01
5.621307e-03,-1.999511e-02,5.050000e-01
5.653439e-03,-2.007732e-02,5.060000e-01
5.685687e-03,-2.015972e-02,5.070000e-01
5.718050e-03,-2.024229e-02,5.080000e-01
