x,u,t
-1.581319e-02,6.866369e-03,3.835000e+01
-1.581198e-02,6.812653e-03,3.840000e+01
-1.580726e-02,6.757982e-03,3.845000e+01
-1.579908e-02,6.702383e-03,3.850000e+01
-1.578746e-02,6.645878e-03,3.855000e+01
-1.577244e-02,6.588488e-03,3.860000e+01
-1.575407e-02,6.530227e-03,3.865000e+01
-1.573238e-02,6.471109e-03,3.870000e+01
-1.570740e-02,6.411143e-03,3.875000e+01
-1.567917e-02,6.350335e-03,3.880000e+01
-1.564772e-02,6.288687e-03,3.885000e+01
-1.561310e-02,6.226199e-03,3.890000e+01
-1.557533e-02,6.162902e-03,3.895000e+01
-1.553446e-02,6.098839e-03,3.900000e+01
-1.549052e-02,6.034045e-03,3.905000e+01
-1.544357e-02,5.968554e-03,3.910000e+01
-1.539364e-02,5.902397e-03,3.915000e+01
-1.534079e-02,5.835601e-03,3.920000e+01
-1.528505e-02,5.768192e-03,3.925000e+01
-1.522646e-02,5.700192e-03,3.930000e+01
-1.516507e-02,5.631622e-03,3.935000e+01
-1.510092e-02,5.562498e-03,3.940000e+01
-1.503405e-02,5.492834e-03,3.945000e+01
-1.496450e-02,5.422644e-03,3.950000e+01
-1.489231e-02,5.351935e-03,3.955000e+01
-1.481751e-02,5.280713e-03,3.960000e+01
-1.474015e-02,5.208983e-03,3.965000e+01
-1.466025e-02,5.136758e-03,3.970000e+01
-1.457786e-02,5.064075e-03,3.975000e+01
-1.449304e-02,4.990972e-03,3.980000e+01
-1.440583e-02,4.917485e-03,3.985000e+01
-1.431627e-02,4.843644e-03,3.990000e+01
-1.422442e-02,4.769479e-03,3.995000e+01
-1.413033e-02,4.695017e-03,4.000000e+01
-1.403402e-02,4.620281e-03,4.005000e+01
-1.393556e-02,4.545291e-03,4.010000e+01
-1.383499e-02,4.470067e-03,4.015000e+01
-1.373234e-02,4.394623e-03,4.020000e+01
-1.362766e-02,4.318971e-03,4.025000e+01
-1.352099e-02,4.243122e-03,4.030000e+01
-1.341238e-02,4.167082e-03,4.035000e+01
-1.330186e-02,4.090855e-03,4.040000e+01
-1.318948e-02,4.014444e-03,4.045000e+01
-1.307526e-02,3.937846e-03,4.050000e+01
-1.295925e-02,3.861074e-03,4.055000e+01
-1.284148e-02,3.784163e-03,4.060000e+01
-1.272200e-02,3.707150e-03,4.065000e+01
-1.260087e-02,3.630066e-03,4.070000e+01
-1.247814e-02,3.552944e-03,4.075000e+01
-1.235384e-02,3.475812e-03,4.080000e+01
-1.222804e-02,3.398694e-03,4.085000e+01
-1.210077e-02,3.321616e-03,4.090000e+01
-1.197209e-02,3.244597e-03,4.095000e+01
-1.184202e-02,3.167657e-03,4.100000e+01
-1.171063e-02,3.090812e-03,4.105000e+01
-1.157795e-02,3.014076e-03,4.110000e+01
-1.144402e-02,2.937460e-03,4.115000e+01
-1.130889e-02,2.860973e-03,4.120000e+01
-1.117259e-02,2.784621e-03,4.125000e+01
-1.103516e-02,2.708409e-03,4.130000e+01
-1.089665e-02,2.632339e-03,4.135000e+01
-1.075708e-02,2.556409e-03,4.140000e+01
-1.061649e-02,2.480617e-03,4.145000e+01
-1.047492e-02,2.404963e-03,4.150000e+01
-1.033238e-02,2.329477e-03,4.155000e+01
-1.018893e-02,2.254189e-03,4.160000e+01
-1.004461e-02,2.179127e-03,4.165000e+01
-9.899481e-03,2.104317e-03,4.170000e+01
-9.753582e-03,2.029783e-03,4.175000e+01
-9.606963e-03,1.955548e-03,4.180000e+01
-9.459669e-03,1.881633e-03,4.185000e+01
-9.311747e-03,1.808056e-03,4.190000e+01
-9.163238e-03,1.734836e-03,4.195000e+01
-9.014184e-03,1.661987e-03,4.200000e+01
-8.864626e-03,1.589524e-03,4.205000e+01
-8.714604e-03,1.517460e-03,4.210000e+01
-8.564155e-03,1.445804e-03,4.215000e+01
-8.413315e-03,1.374566e-03,4.220000e+01
-8.262121e-03,1.303752e-03,4.225000e+01
-8.110606e-03,1.233369e-03,4.230000e+01
-7.958804e-03,1.163420e-03,4.235000e+01
-7.806744e-03,1.093907e-03,4.240000e+01
-7.654459e-03,1.024831e-03,4.245000e+01
-7.501976e-03,9.561895e-04,4.250000e+01
-7.349323e-03,8.879801e-04,4.255000e+01
-7.196526e-03,8.201979e-04,4.260000e+01
-7.043577e-03,7.528646e-04,4.265000e+01
-6.890470e-03,6.860278e-04,4.270000e+01
-6.737267e-03,6.197010e-04,4.275000e+01
-6.584025e-03,5.538965e-04,4.280000e+01
-6.430801e-03,4.886260e-04,4.285000e+01
-6.277648e-03,4.239010e-04,4.290000e+01
-6.124619e-03,3.597321e-04,4.295000e+01
-5.971761e-03,2.961295e-04,4.300000e+01
-5.819121e-03,2.331030e-04,4.305000e+01
-5.666743e-03,1.706617e-04,4.310000e+01
-5.514668e-03,1.088141e-04,4.315000e+01
-5.362935e-03,4.756826e-05,4.320000e+01
-5.211582e-03,-1.306824e-05,4.325000e+01
-5.060641e-03,-7.308846e-05,4.330000e+01
-4.910145e-03,-1.324860e-04,4.335000e+01
-4.760123e-03,-1.912549e-04,4.340000e+01
-4.610602e-03,-2.493899e-04,4.345000e+01
-4.461605e-03,-3.068861e-04,4.350000e+01
-4.313154e-03,-3.637393e-04,4.355000e+01
-4.165270e-03,-4.199458e-04,4.360000e+01
-4.017968e-03,-4.755024e-04,4.365000e+01
-3.871264e-03,-5.304063e-04,4.370000e+01
-3.725169e-03,-5.846556e-04,4.375000e+01
-3.579693e-03,-6.382486e-04,4.380000e+01
-3.434843e-03,-6.911844e-04,4.385000e+01
-3.290624e-03,-7.434623e-04,4.390000e+01
-3.147037e-03,-7.950826e-04,4.395000e+01
-3.004083e-03,-8.460458e-04,4.400000e+01
-2.861758e-03,-8.963529e-04,4.405000e+01
-2.720110e-03,-9.459493e-04,4.410000e+01
-2.579215e-03,-9.947852e-04,4.415000e+01
-2.439111e-03,-1.042872e-03,4.420000e+01
-2.299836e-03,-1.090221e-03,4.425000e+01
-2.161425e-03,-1.136840e-03,4.430000e+01
-2.023909e-03,-1.182737e-03,4.435000e+01
-1.887319e-03,-1.227919e-03,4.440000e+01
-1.751685e-03,-1.272391e-03,4.445000e+01
-1.617032e-03,-1.316156e-03,4.450000e+01
-1.483385e-03,-1.359218e-03,4.455000e+01
-1.350768e-03,-1.401577e-03,4.460000e+01
-1.219200e-03,-1.443234e-03,4.465000e+01
-1.088701e-03,-1.484187e-03,4.470000e+01
-9.592861e-04,-1.524434e-03,4.475000e+01
-8.309714e-04,-1.563970e-03,4.480000e+01
-7.037692e-04,-1.602791e-03,4.485000e+01
-5.776902e-04,-1.640891e-03,4.490000e+01
-4.527432e-04,-1.678260e-03,4.495000e+01
-3.289349e-04,-1.714892e-03,4.500000e+01
-2.062700e-04,-1.750774e-03,4.505000e+01
-8.475127e-05,-1.785895e-03,4.510000e+01
3.562041e-05,-1.820243e-03,4.515000e+01
1.548463e-04,-1.853804e-03,4.520000e+01
2.729253e-04,-1.886561e-03,4.525000e+01
3.898009e-04,-1.918511e-03,4.530000e+01
5.054386e-04,-1.949670e-03,4.535000e+01
6.198185e-04,-1.980053e-03,4.540000e+01
7.329224e-04,-2.009675e-03,4.545000e+01
8.447329e-04,-2.038549e-03,4.550000e+01
9.552343e-04,-2.066687e-03,4.555000e+01
1.064412e-03,-2.094096e-03,4.560000e+01
1.172252e-03,-2.120785e-03,4.565000e+01
1.278743e-03,-2.146760e-03,4.570000e+01
1.383874e-03,-2.172025e-03,4.575000e+01
1.487635e-03,-2.196583e-03,4.580000e+01
1.590019e-03,-2.220433e-03,4.585000e+01
1.691017e-03,-2.243576e-03,4.590000e+01
1.790625e-03,-2.266008e-03,4.595000e+01
1.888837e-03,-2.287725e-03,4.600000e+01
1.985651e-03,-2.308720e-03,4.605000e+01
2.081064e-03,-2.328986e-03,4.610000e+01
2.175077e-03,-2.348514e-03,4.615000e+01
2.267689e-03,-2.367291e-03,4.620000e+01
2.358902e-03,-2.385305e-03,4.625000e+01
2.448699e-03,-2.402550e-03,4.630000e+01
2.537058e-03,-2.419043e-03,4.635000e+01
2.623969e-03,-2.434805e-03,4.640000e+01
2.709426e-03,-2.449852e-03,4.645000e+01
2.793421e-03,-2.464200e-03,4.650000e+01
2.875949e-03,-2.477863e-03,4.655000e+01
2.957005e-03,-2.490852e-03,4.660000e+01
3.036584e-03,-2.503179e-03,4.665000e+01
3.114683e-03,-2.514851e-03,4.670000e+01
3.191301e-03,-2.525875e-03,4.675000e+01
3.266434e-03,-2.536254e-03,4.680000e+01
3.340083e-03,-2.545992e-03,4.685000e+01
3.412248e-03,-2.555090e-03,4.690000e+01
3.482929e-03,-2.563545e-03,4.695000e+01
3.552129e-03,-2.571356e-03,4.700000e+01
3.619849e-03,-2.578517e-03,4.705000e+01
3.686095e-03,-2.585022e-03,4.710000e+01
3.750870e-03,-2.590862e-03,4.715000e+01
3.814179e-03,-2.596026e-03,4.720000e+01
3.876019e-03,-2.600510e-03,4.725000e+01
3.936376e-03,-2.604332e-03,4.730000e+01
3.995250e-03,-2.607513e-03,4.735000e+01
4.052643e-03,-2.610069e-03,4.740000e+01
4.108555e-03,-2.612019e-03,4.745000e+01
4.162989e-03,-2.613376e-03,4.750000e+01
4.215948e-03,-2.614152e-03,4.755000e+01
4.267434e-03,-2.614359e-03,4.760000e+01
4.317452e-03,-2.614006e-03,4.765000e+01
4.366004e-03,-2.613100e-03,4.770000e+01
4.413097e-03,-2.611647e-03,4.775000e+01
4.458734e-03,-2.609650e-03,4.780000e+01
4.502921e-03,-2.607112e-03,4.785000e+01
4.545665e-03,-2.604032e-03,4.790000e+01
4.586972e-03,-2.600409e-03,4.795000e+01
4.626849e-03,-2.596239e-03,4.800000e+01
4.665303e-03,-2.591518e-03,4.805000e+01
4.702343e-03,-2.586237e-03,4.810000e+01
4.737974e-03,-2.580392e-03,4.815000e+01
4.772190e-03,-2.573999e-03,4.820000e+01
4.804998e-03,-2.567076e-03,4.825000e+01
4.836404e-03,-2.559642e-03,4.830000e+01
4.866417e-03,-2.551711e-03,4.835000e+01
4.895044e-03,-2.543297e-03,4.840000e+01
4.922293e-03,-2.534414e-03,4.845000e+01
4.948173e-03,-2.525072e-03,4.850000e+01
4.972692e-03,-2.515279e-03,4.855000e+01
4.995859e-03,-2.505045e-03,4.860000e+01
5.017682e-03,-2.494374e-03,4.865000e+01
5.038171e-03,-2.483272e-03,4.870000e+01
5.057335e-03,-2.471741e-03,4.875000e+01
5.075183e-03,-2.459783e-03,4.880000e+01
5.091726e-03,-2.447398e-03,4.885000e+01
5.106972e-03,-2.434583e-03,4.890000e+01
5.120932e-03,-2.421336e-03,4.895000e+01
5.133616e-03,-2.407653e-03,4.900000e+01
5.145027e-03,-2.393538e-03,4.905000e+01
5.155173e-03,-2.379011e-03,4.910000e+01
5.164065e-03,-2.364089e-03,4.915000e+01
5.171717e-03,-2.348786e-03,4.920000e+01
5.178138e-03,-2.333116e-03,4.925000e+01
5.183342e-03,-2.317092e-03,4.930000e+01
5.187339e-03,-2.300725e-03,4.935000e+01
5.190142e-03,-2.284024e-03,4.940000e+01
5.191762e-03,-2.266998e-03,4.945000e+01
5.192211e-03,-2.249654e-03,4.950000e+01
5.191502e-03,-2.231996e-03,4.955000e+01
5.189645e-03,-2.214029e-03,4.960000e+01
5.186654e-03,-2.195757e-03,4.965000e+01
5.182539e-03,-2.177179e-03,4.970000e+01
5.177313e-03,-2.158296e-03,4.975000e+01
5.170987e-03,-2.139107e-03,4.980000e+01
5.163574e-03,-2.119608e-03,4.985000e+01
5.155085e-03,-2.099816e-03,4.990000e+01
5.145532e-03,-2.079752e-03,4.995000e+01
