tticks,x1ticks,x2ticks,x3ticks,uticks
3.260000e+00,1.143350e-01,2.973844e-02,-7.332149e-05,-2.100215e-01
3.270000e+00,3.218444e-01,7.557713e-03,3.834773e-02,-1.975616e-01
3.280000e+00,-1.355538e-01,-7.229321e-02,2.294634e-02,-1.269064e-01
3.290000e+00,-4.289411e-02,1.485093e-02,-2.116379e-01,-1.397141e-01
3.300000e+00,-1.048116e-02,-6.925439e-02,-2.325569e-02,-2.421297e-01
3.310000e+00,8.831530e-02,-1.680179e-01,1.601759e-01,-3.988323e-01
3.320000e+00,1.954620e-02,-1.660889e-01,6.004096e-02,-1.246912e-01
3.330000e+00,1.129512e-01,-5.370248e-02,-4.782948e-02,-3.597174e-01
3.340000e+00,-8.273336e-02,-1.356218e-01,-7.928779e-02,-5.067473e-01
3.350000e+00,1.714029e-01,-9.194835e-02,-6.872061e-02,-2.172755e-01
3.360000e+00,8.201164e-02,-3.397498e-02,-6.104739e-03,-2.382895e-01
3.370000e+00,8.811250e-02,-2.454477e-02,-1.311064e-02,-3.099400e-01
3.380000e+00,-6.825762e-02,-1.953251e-01,-1.208338e-01,-2.341011e-01
3.390000e+00,-5.188897e-03,-7.204649e-03,-7.655256e-02,-1.084328e-01
3.400000e+00,7.038925e-02,-4.758597e-02,-5.914672e-02,-2.104256e-01
3.410000e+00,-2.296057e-02,2.639130e-02,7.906781e-02,-2.716357e-01
3.420000e+00,1.347762e-01,4.774906e-02,7.145788e-02,-2.304015e-01
3.430000e+00,-1.070558e-02,-1.692182e-01,1.920873e-04,-4.047720e-01
3.440000e+00,-2.640727e-02,2.618416e-02,-1.558999e-01,-3.857845e-01
3.450000e+00,9.880918e-02,-2.129754e-02,-5.537800e-03,-3.418419e-01
3.460000e+00,-3.784930e-02,9.329111e-02,4.904304e-02,-3.474019e-01
3.470000e+00,1.483250e-01,-1.773822e-02,-4.835262e-02,-1.028856e-02
3.480000e+00,-1.003992e-01,-1.102178e-01,-1.595035e-01,-1.720219e-01
3.490000e+00,-2.264352e-02,-2.407402e-01,-1.051162e-01,-1.283870e-01
3.500000e+00,2.537020e-01,-1.377678e-01,4.994332e-02,-2.542473e-01
3.510000e+00,-3.502593e-02,-1.564309e-01,-3.493595e-02,-2.966247e-01
3.520000e+00,2.896971e-03,-1.993705e-02,1.049240e-02,-1.418716e-01
3.530000e+00,7.697733e-02,-1.698464e-01,3.552222e-03,-1.787863e-01
3.540000e+00,8.445945e-02,-1.748390e-01,4.785180e-02,-2.603145e-01
3.550000e+00,3.413547e-01,-2.053013e-02,6.860014e-02,-3.953510e-01
3.560000e+00,1.881259e-01,1.561119e-01,1.726445e-02,-5.430645e-03
3.570000e+00,-2.891837e-03,-1.210320e-01,2.865993e-02,-1.044413e-02
3.580000e+00,1.139018e-01,-1.936764e-01,1.029367e-02,-3.177418e-01
3.590000e+00,1.892646e-01,-2.658381e-01,-1.406671e-01,-8.415896e-02
3.600000e+00,4.186439e-02,-1.221653e-01,6.677697e-02,-2.366674e-01
3.610000e+00,-1.963464e-01,2.073747e-02,7.902629e-02,-2.673941e-01
3.620000e+00,1.541673e-02,-5.046912e-02,7.384858e-03,-3.075707e-01
3.630000e+00,-8.411611e-02,-3.076858e-02,-4.927136e-02,-2.477690e-01
3.640000e+00,1.039371e-01,3.508374e-02,-8.186859e-02,-1.837042e-01
3.650000e+00,3.429640e-02,1.139127e-01,-1.813286e-01,-3.421367e-01
3.660000e+00,1.497144e-01,-2.250602e-01,-2.168027e-02,-1.855121e-01
3.670000e+00,-5.697806e-02,-7.517258e-02,3.627956e-02,-3.489669e-01
3.680000e+00,1.595183e-01,-1.049219e-01,7.180291e-02,-2.108489e-01
3.690000e+00,-7.236355e-02,-9.964736e-02,-3.656937e-02,-2.877747e-01
3.700000e+00,1.948383e-01,-2.888248e-01,-7.206343e-02,-6.493213e-02
3.710000e+00,6.119195e-02,-1.618416e-01,1.484409e-01,-2.590951e-01
3.720000e+00,1.622260e-01,8.907706e-02,1.477674e-01,-2.097787e-01
3.730000e+00,-1.001209e-01,3.786915e-02,2.160037e-01,-1.429217e-01
3.740000e+00,1.286436e-01,-2.151659e-02,-1.167141e-01,-2.048750e-01
3.750000e+00,-1.743484e-02,4.091561e-02,-1.511741e-01,-2.402837e-01
3.760000e+00,-1.121779e-01,-1.674774e-01,-6.332174e-03,-3.576019e-01
3.770000e+00,1.675850e-01,-4.561851e-02,1.650765e-02,-2.188921e-01
3.780000e+00,8.216807e-02,-6.708334e-02,4.629871e-02,-6.386802e-02
3.790000e+00,2.499114e-02,4.531037e-02,-7.118941e-02,-1.345817e-01
3.800000e+00,6.331482e-02,1.187131e-01,-4.169608e-02,-2.909099e-01
3.810000e+00,-8.212611e-03,-1.166269e-01,-5.245648e-02,-7.791923e-02
3.820000e+00,-9.625054e-02,7.950545e-02,-2.185375e-01,-1.858484e-01
3.830000e+00,-1.715666e-01,-2.320498e-02,-1.034634e-01,-9.658524e-02
3.840000e+00,-1.323001e-01,9.926443e-02,-1.433305e-02,-1.539457e-01
3.850000e+00,-7.901701e-03,7.007796e-02,-6.244435e-02,-3.996837e-01
3.860000e+00,1.059777e-01,-1.215414e-01,6.348080e-02,-2.729004e-01
3.870000e+00,2.798566e-02,1.634260e-01,3.883250e-02,-5.164792e-03
3.880000e+00,5.163424e-02,-1.718083e-01,9.562186e-03,-1.824660e-01
3.890000e+00,-7.529077e-03,-6.217490e-03,4.187200e-02,-2.232426e-01
3.900000e+00,6.891625e-02,1.306698e-01,1.854910e-01,-1.334410e-01
3.910000e+00,1.187916e-01,-1.778303e-01,-4.498905e-02,-1.018878e-01
3.920000e+00,-3.741807e-02,-6.057199e-02,2.467240e-01,-2.306647e-01
3.930000e+00,-8.991036e-02,-6.568461e-02,1.663202e-01,-1.260237e-01
3.940000e+00,9.092478e-02,-1.079391e-02,1.071801e-01,-2.820337e-01
3.950000e+00,-2.812555e-02,3.171850e-02,-2.160055e-01,-2.223012e-01
3.960000e+00,-1.853999e-01,-5.489088e-02,-7.544429e-02,-2.152125e-01
3.970000e+00,6.040980e-02,1.760646e-02,-1.505070e-01,-1.324943e-01
3.980000e+00,9.531416e-02,1.914327e-01,1.591342e-03,4.159841e-02
3.990000e+00,1.055676e-01,1.295519e-01,-1.242954e-01,-8.913283e-02
4.000000e+00,7.206087e-02,1.473362e-01,-6.228919e-02,-2.386467e-01
4.010000e+00,2.680091e-02,2.916483e-02,1.296583e-01,-3.140989e-01
4.020000e+00,4.681596e-02,-9.436733e-02,-1.407957e-01,-2.233711e-01
4.030000e+00,2.277628e-01,1.190440e-02,-2.024791e-01,5.634925e-03
4.040000e+00,3.859949e-02,4.287683e-02,-9.241332e-02,-9.037539e-02
4.050000e+00,-1.430397e-03,7.852316e-02,-4.312722e-02,-2.500497e-01
4.060000e+00,1.726596e-01,5.109492e-02,5.105129e-02,-6.828330e-03
4.070000e+00,1.489494e-01,-8.464811e-02,-5.366237e-03,-2.234682e-01
4.080000e+00,2.037940e-01,-1.535022e-01,-5.226967e-02,-1.413666e-01
4.090000e+00,1.292845e-01,-1.602897e-01,6.576646e-03,-2.067062e-01
4.100000e+00,8.836143e-02,-7.880715e-02,-1.305561e-01,-1.366490e-01
4.110000e+00,1.712810e-01,2.680747e-02,1.351710e-02,-2.027500e-01
4.120000e+00,1.544465e-02,1.310613e-01,8.723065e-02,-2.072781e-01
4.130000e+00,2.723693e-03,-3.300003e-02,-1.831881e-02,-2.061580e-01
4.140000e+00,-4.900717e-02,6.896049e-02,1.024141e-01,7.266642e-02
4.150000e+00,2.047414e-01,-1.457283e-01,-4.926806e-02,-3.302334e-01
4.160000e+00,2.659414e-01,1.108008e-01,8.612537e-02,-2.621743e-02
4.170000e+00,1.325842e-01,-1.520562e-02,-1.503219e-01,-1.737488e-01
4.180000e+00,-2.832836e-02,1.015522e-01,-1.105864e-02,-7.121000e-02
4.190000e+00,-8.991035e-02,4.111965e-02,4.153335e-02,-2.179586e-02
4.200000e+00,-5.999799e-02,-8.702419e-02,-1.201121e-01,-2.708381e-01
4.210000e+00,3.568580e-02,-1.196458e-01,-1.628269e-01,-4.903084e-02
4.220000e+00,-9.889744e-02,-2.529275e-01,-7.415443e-02,-1.474989e-01
4.230000e+00,-1.255848e-01,-3.345501e-02,-4.080374e-02,-2.240335e-01
4.240000e+00,-1.214624e-01,-3.674248e-02,1.209137e-01,-1.231199e-01
4.250000e+00,7.405702e-02,-6.119082e-02,-1.152033e-01,-1.280994e-01
4.260000e+00,-1.751380e-01,6.993772e-02,8.991472e-02,-8.706939e-02
4.270000e+00,7.783853e-02,-2.259252e-02,-4.031001e-02,-7.648322e-02
4.280000e+00,7.075454e-02,4.767181e-02,-7.616944e-02,-1.463794e-01
4.290000e+00,-7.737336e-02,5.501272e-02,-4.922302e-02,-3.999779e-02
4.300000e+00,-6.658919e-02,6.164046e-03,1.996248e-01,-8.306355e-02
4.310000e+00,-3.008578e-02,-1.093634e-01,-7.546912e-02,1.455581e-02
4.320000e+00,-3.617151e-02,3.675304e-02,1.376487e-01,3.050450e-02
4.330000e+00,1.120894e-01,-6.308816e-02,-5.065946e-03,-1.599659e-01
4.340000e+00,1.283820e-02,-1.653598e-01,-6.375879e-02,-1.376080e-01
4.350000e+00,-5.817067e-02,7.717784e-02,5.720524e-02,-1.982230e-03
4.360000e+00,7.721336e-02,2.245316e-01,-1.287384e-03,9.467581e-02
4.370000e+00,1.245922e-01,-9.982727e-02,-2.170669e-02,2.263050e-02
4.380000e+00,-1.461969e-01,-1.818839e-02,3.518647e-02,-1.062738e-01
4.390000e+00,1.465807e-01,1.035708e-01,-6.049826e-02,-8.409343e-02
4.400000e+00,-7.698930e-02,-2.326841e-01,1.989194e-01,5.660092e-02
4.410000e+00,-1.686887e-01,-2.117908e-01,-2.766475e-03,-2.156943e-01
4.420000e+00,3.308630e-02,-4.391715e-02,6.811243e-02,-1.271320e-01
4.430000e+00,1.385032e-01,8.564567e-02,8.925068e-02,-1.808308e-01
4.440000e+00,1.476076e-01,3.197768e-01,-1.056686e-01,3.894562e-02
4.450000e+00,-1.428416e-02,3.023834e-01,1.350331e-01,-2.249264e-01
4.460000e+00,9.380514e-02,8.293323e-02,8.638886e-02,-1.511339e-01
4.470000e+00,1.225249e-02,4.551496e-02,-8.666641e-02,-9.210525e-02
4.480000e+00,5.274351e-03,-7.568871e-02,1.965124e-02,-6.427658e-02
4.490000e+00,1.393319e-01,-1.965746e-01,-1.032156e-01,-1.361448e-01
4.500000e+00,4.797384e-02,-2.797394e-02,1.113606e-01,-1.972332e-01
4.510000e+00,1.200900e-01,-2.498217e-04,-1.422970e-02,-1.278910e-01
4.520000e+00,7.272477e-02,-8.165525e-03,7.950507e-02,-1.265204e-01
4.530000e+00,-4.091707e-02,1.478843e-01,-5.437534e-03,-2.116373e-01
4.540000e+00,7.847609e-02,-6.560593e-03,1.554220e-02,-2.261310e-01
4.550000e+00,7.778432e-03,1.426037e-01,-6.058054e-02,-7.111135e-02
4.560000e+00,-9.947755e-02,5.955855e-02,-5.697195e-02,-2.124434e-02
4.570000e+00,4.330352e-02,6.343719e-02,-2.975942e-02,-3.653481e-02
4.580000e+00,2.194561e-02,-1.577178e-01,2.317057e-01,-8.913523e-02
4.590000e+00,-2.990394e-02,6.232944e-02,7.629357e-02,-1.509873e-01
4.600000e+00,3.416838e-02,4.873340e-02,4.551288e-02,-2.534481e-01
4.610000e+00,-6.257148e-02,-8.673922e-02,4.440421e-02,-1.877232e-01
4.620000e+00,2.122672e-01,2.154792e-02,2.293632e-01,-1.481644e-01
4.630000e+00,-1.376909e-01,2.878446e-02,3.535625e-02,-1.150383e-01
4.640000e+00,-1.323590e-01,3.865614e-02,5.522589e-02,-6.022575e-02
4.650000e+00,1.266377e-01,5.590534e-02,-7.153584e-02,-6.172190e-02
4.660000e+00,-5.539499e-02,1.007286e-01,-1.196418e-02,-1.212085e-03
4.670000e+00,-4.276651e-02,-8.075629e-03,-1.138076e-01,-4.828500e-02
4.680000e+00,-4.277852e-02,3.826120e-02,4.467446e-02,-2.217127e-01
4.690000e+00,1.105797e-01,-1.483929e-02,-7.676106e-02,-3.209124e-03
4.700000e+00,3.257278e-02,8.279930e-02,1.267482e-01,-1.885742e-01
4.710000e+00,7.025332e-02,-7.540925e-02,8.824281e-02,-1.277501e-01
4.720000e+00,-1.656076e-01,8.972915e-02,-1.618077e-02,-1.537050e-01
4.730000e+00,-1.579592e-01,-1.370012e-01,-4.525413e-02,-1.627321e-02
4.740000e+00,4.195643e-02,7.308635e-02,-1.468228e-01,-2.552848e-01
4.750000e+00,-1.681141e-01,-2.909251e-02,7.577324e-02,-1.919470e-02
4.760000e+00,2.098135e-01,1.572041e-02,7.660763e-02,-1.525097e-01
4.770000e+00,5.166031e-02,-4.927614e-02,-1.907846e-02,-1.643100e-01
4.780000e+00,1.501327e-01,-2.760225e-02,2.013640e-01,-2.114520e-01
4.790000e+00,-1.579004e-01,1.683431e-02,5.046245e-02,-1.610047e-01
4.800000e+00,7.239884e-02,7.209495e-02,5.132490e-02,-2.006148e-01
4.810000e+00,6.805953e-02,7.395198e-02,-6.479957e-03,-1.676187e-01
4.820000e+00,1.334039e-01,2.069973e-02,6.815300e-02,4.106883e-02
4.830000e+00,-1.605482e-02,1.110444e-01,-8.291284e-02,-9.501527e-02
4.840000e+00,-1.182105e-01,2.311838e-02,-1.818234e-02,-1.815759e-01
4.850000e+00,-5.333290e-02,1.078223e-01,-1.079964e-01,4.333237e-02
4.860000e+00,-3.430523e-02,1.756676e-01,-1.315219e-01,-1.350102e-02
4.870000e+00,-1.419158e-02,-1.318795e-01,-1.920842e-01,-3.543589e-02
4.880000e+00,-3.275416e-03,-1.266825e-01,1.507327e-01,-1.275484e-01
4.890000e+00,4.330536e-02,1.111405e-01,-2.113519e-01,-5.109104e-03
4.900000e+00,2.280275e-01,-2.883981e-02,2.274305e-01,-1.364487e-01
4.910000e+00,-6.601190e-02,3.413130e-02,6.838620e-02,-1.497483e-01
4.920000e+00,-4.927569e-02,1.430112e-01,-2.194101e-01,-1.311782e-01
4.930000e+00,1.927196e-01,-7.725454e-02,-1.690740e-02,-1.153954e-01
4.940000e+00,2.639293e-01,-1.105582e-01,8.068197e-02,-1.655220e-02
4.950000e+00,-5.619482e-02,-4.153088e-03,-7.656594e-02,2.179485e-02
4.960000e+00,-1.744416e-01,5.739238e-03,7.191443e-02,-2.678270e-01
4.970000e+00,6.641208e-02,3.927821e-02,-1.113620e-01,-1.134271e-01
4.980000e+00,-5.372382e-02,3.755523e-02,2.302395e-03,-2.111337e-01
4.990000e+00,8.843245e-03,-1.553617e-01,1.449243e-01,5.440958e-02
5.000000e+00,6.457804e-03,-3.306731e-02,3.004342e-02,9.523605e-02
5.010000e+00,4.856018e-02,-3.669933e-02,1.165889e-01,-1.298063e-01
5.020000e+00,-1.146478e-01,-2.468323e-01,-6.914074e-04,2.279048e-02
5.030000e+00,3.978085e-02,-1.439592e-01,-7.520831e-02,-8.085763e-03
5.040000e+00,-2.579935e-02,6.483516e-02,4.424447e-02,-2.379400e-02
5.050000e+00,-1.331632e-01,-1.223331e-01,-1.676345e-03,3.015758e-02
5.060000e+00,1.505553e-03,1.209176e-02,2.060316e-01,1.379939e-02
5.070000e+00,-8.902277e-02,-1.879960e-01,-8.887543e-02,-3.710559e-02
5.080000e+00,3.018664e-01,1.746348e-02,3.047713e-03,-1.332050e-01
5.090000e+00,2.035612e-02,7.623553e-02,-1.529606e-01,9.216257e-02
5.100000e+00,5.358723e-03,1.023516e-01,1.559756e-01,-1.586941e-01
5.110000e+00,-7.912748e-03,-5.527224e-02,5.938219e-02,-6.629398e-02
5.120000e+00,3.206885e-03,-1.096784e-01,1.351110e-01,-9.151055e-02
5.130000e+00,1.365757e-01,6.685161e-02,-3.186090e-02,4.432349e-02
5.140000e+00,-1.239096e-01,-1.596942e-02,3.856559e-02,6.361439e-02
5.150000e+00,-6.214709e-02,-5.655610e-03,1.237204e-01,7.504844e-02
5.160000e+00,1.158258e-01,1.115699e-01,-3.568789e-02,8.702305e-02
5.170000e+00,6.141812e-02,1.713890e-01,5.062495e-02,-1.950395e-01
5.180000e+00,-5.008635e-03,-9.866974e-02,-1.468064e-01,-1.623830e-02
5.190000e+00,1.495346e-01,-6.000806e-02,-3.549288e-02,-5.094493e-02
5.200000e+00,4.086338e-03,-2.504726e-03,-1.807606e-02,-1.144904e-01
5.210000e+00,1.088789e-01,5.620824e-02,-7.606670e-02,-3.270785e-02
5.220000e+00,1.354275e-02,1.233868e-01,-1.637091e-01,-8.201285e-02
5.230000e+00,1.927562e-01,4.601710e-02,2.280705e-02,-1.739765e-01
5.240000e+00,9.653224e-02,-5.352907e-02,1.812444e-02,-1.301979e-01
5.250000e+00,7.870058e-02,8.964167e-02,5.640367e-02,-1.457629e-01
5.260000e+00,-7.215503e-02,4.763360e-02,9.106541e-02,-1.387242e-01
5.270000e+00,-3.071214e-02,-2.664283e-02,-9.318574e-02,-6.165664e-02
5.280000e+00,5.170118e-02,4.901097e-02,2.054901e-02,-2.810996e-02
5.290000e+00,4.202872e-02,9.885421e-03,8.874796e-03,-1.457860e-01
5.300000e+00,-1.296403e-01,1.721410e-01,1.141803e-01,-2.023397e-01
5.310000e+00,4.059570e-02,-3.521761e-02,8.695094e-02,-1.522072e-01
5.320000e+00,4.817763e-02,1.166389e-01,-8.385645e-02,1.442604e-02
5.330000e+00,-1.639275e-01,1.086481e-01,-1.869279e-01,4.046053e-02
5.340000e+00,-1.025109e-01,-6.321813e-02,-8.655562e-02,-1.878344e-01
5.350000e+00,1.586483e-01,5.819180e-02,9.357204e-02,-1.008545e-02
5.360000e+00,-4.200347e-02,8.007930e-02,-6.009844e-03,-9.008812e-02
5.370000e+00,-1.008299e-01,1.540362e-01,-2.559450e-02,-1.376646e-01
5.380000e+00,-2.381154e-02,-1.392808e-01,-7.484837e-02,-1.571944e-02
5.390000e+00,1.369627e-01,-9.016909e-02,-6.762834e-02,-1.826893e-01
5.400000e+00,5.491324e-02,6.609827e-03,4.124222e-02,-1.810789e-01
5.410000e+00,-2.131026e-01,-2.460303e-01,7.078217e-02,-8.119901e-02
5.420000e+00,-4.327695e-02,-1.619886e-01,4.565615e-02,-2.746194e-01
5.430000e+00,-1.473670e-01,-1.901010e-01,1.306452e-02,-1.234409e-01
5.440000e+00,-4.945663e-02,6.077916e-02,1.120110e-01,-1.760694e-01
5.450000e+00,-1.784343e-01,-7.215676e-02,-2.288492e-02,-2.199898e-01
5.460000e+00,7.835085e-02,2.911417e-01,-6.428206e-03,-1.299446e-01
5.470000e+00,1.141962e-01,7.215666e-02,-1.027066e-01,-3.688633e-02
5.480000e+00,9.582971e-02,7.254463e-02,1.535111e-02,-7.216946e-02
5.490000e+00,1.111802e-01,-2.485171e-02,-1.941295e-02,1.795077e-01
5.500000e+00,1.355586e-01,-4.006636e-02,-1.066089e-01,-5.716263e-02
5.510000e+00,-7.043708e-02,7.274798e-02,5.094724e-02,-1.285384e-01
5.520000e+00,-3.995546e-02,1.093318e-01,2.246535e-02,3.155907e-02
5.530000e+00,-1.277417e-01,1.373280e-01,2.016568e-01,2.294672e-02
5.540000e+00,-1.858422e-01,1.289900e-01,4.722414e-02,-1.330114e-01
5.550000e+00,-8.284994e-02,1.007871e-01,4.737570e-02,-5.001388e-02
5.560000e+00,-1.207061e-01,-1.088709e-02,-2.200496e-02,-1.554954e-01
5.570000e+00,1.586289e-02,-1.095884e-02,-1.135648e-01,-7.486713e-02
5.580000e+00,-2.705469e-02,-9.619806e-02,-1.229135e-01,-6.946034e-02
5.590000e+00,5.396337e-02,-2.166496e-02,2.959577e-02,1.734894e-01
5.600000e+00,-8.310113e-02,3.109679e-02,1.491752e-01,3.126218e-02
5.610000e+00,4.417040e-02,-1.472230e-01,3.361919e-02,-1.544697e-01
5.620000e+00,2.964744e-02,-4.887615e-02,9.120200e-02,-1.804869e-01
5.630000e+00,-1.539501e-01,-4.873681e-02,-5.309616e-02,-1.071199e-01
5.640000e+00,-1.859455e-01,1.458031e-03,2.731317e-02,-9.082260e-04
5.650000e+00,-2.234951e-01,-4.055043e-02,-3.038519e-02,1.523807e-01
5.660000e+00,-5.570995e-02,-4.010818e-02,-8.318504e-02,-9.609137e-02
5.670000e+00,1.808720e-02,-1.386205e-01,7.048018e-02,-5.162126e-02
5.680000e+00,6.077910e-02,-1.235567e-01,-3.194797e-02,-1.927516e-01
5.690000e+00,-8.990520e-02,-1.370728e-01,-3.255496e-01,8.711515e-02
5.700000e+00,-3.299623e-02,2.327139e-02,1.896573e-01,2.586040e-02
5.710000e+00,-2.176765e-01,3.572934e-02,-3.365965e-02,5.512128e-02
5.720000e+00,1.875730e-01,-1.947539e-01,3.454968e-02,4.080383e-02
5.730000e+00,-6.945932e-02,-1.197452e-01,-4.915212e-02,-2.409033e-01
5.740000e+00,4.667932e-02,-4.426832e-02,1.196727e-02,8.034033e-02
5.750000e+00,-1.511993e-01,4.703736e-02,-2.977065e-02,-3.820380e-02
5.760000e+00,-4.021292e-02,1.368226e-02,-9.754959e-03,-9.283133e-02
5.770000e+00,1.049372e-01,7.888032e-02,-4.706591e-02,-7.704729e-02
5.780000e+00,-1.122870e-01,-1.423885e-01,-1.139095e-01,7.810082e-02
5.790000e+00,5.870301e-02,-7.267329e-02,-4.938793e-02,1.599414e-01
5.800000e+00,-1.093591e-01,-1.421159e-01,2.594048e-02,7.151586e-02
5.810000e+00,7.341200e-02,2.002435e-03,-2.292181e-02,1.513452e-01
5.820000e+00,5.797687e-02,-8.837613e-02,1.563555e-01,-8.387077e-02
5.830000e+00,-3.807014e-03,6.937444e-02,3.061646e-01,-1.819588e-01
5.840000e+00,1.878907e-01,-1.757406e-01,-7.892736e-02,-6.826245e-02
5.850000e+00,-1.522686e-01,1.319687e-03,-9.055184e-02,-1.368584e-01
5.860000e+00,6.195217e-02,-2.229282e-01,-1.085839e-01,-1.394312e-01
5.870000e+00,1.863509e-01,-9.756162e-02,-1.008136e-01,-6.597799e-02
5.880000e+00,3.928990e-02,-1.446338e-02,-1.443355e-02,-1.779819e-01
5.890000e+00,7.895292e-02,3.326940e-02,3.135019e-02,-1.184025e-01
5.900000e+00,-1.049204e-02,2.671805e-02,1.232624e-02,-3.861704e-02
5.910000e+00,9.617581e-02,-1.822328e-01,-1.338156e-01,-1.607512e-02
5.920000e+00,-1.716911e-01,4.085923e-02,1.494697e-01,-1.062538e-01
5.930000e+00,-1.052791e-01,7.360072e-02,9.279161e-02,-5.337955e-02
5.940000e+00,-1.011825e-01,-8.613837e-02,-1.016594e-01,-2.953205e-02
5.950000e+00,-1.067640e-01,9.535508e-02,-2.673180e-02,-6.218774e-02
5.960000e+00,2.470400e-01,-6.243807e-02,-5.156273e-02,4.414141e-02
5.970000e+00,1.806887e-01,-9.093550e-02,-9.071410e-03,-1.164683e-01
5.980000e+00,-5.438767e-02,1.259073e-02,-6.691819e-02,1.998769e-02
5.990000e+00,5.169565e-02,5.962004e-02,-7.443047e-02,1.250584e-01
6.000000e+00,-1.579153e-01,4.021973e-02,1.527134e-02,1.420576e-01
6.010000e+00,-6.319959e-02,2.380641e-02,-3.310169e-02,-7.711394e-02
6.020000e+00,-2.189333e-02,5.323215e-02,-3.032110e-03,2.561889e-02
6.030000e+00,3.782183e-02,-3.692804e-02,-3.793946e-02,-1.221758e-01
6.040000e+00,1.276097e-01,6.279917e-02,-1.724740e-02,2.288999e-02
6.050000e+00,6.888042e-02,5.643733e-02,1.867343e-02,-1.909473e-01
6.060000e+00,5.125157e-03,-1.617590e-01,-6.812152e-02,-1.960479e-01
6.070000e+00,1.312935e-01,-6.360735e-02,1.358770e-01,-1.153792e-01
6.080000e+00,-1.141556e-02,8.875137e-02,5.785739e-02,-2.065894e-01
6.090000e+00,7.242892e-02,-4.176972e-02,-2.781694e-01,2.714032e-02
6.100000e+00,2.103035e-01,-6.716601e-02,-6.887515e-02,-1.560588e-02
6.110000e+00,-1.101782e-01,-3.121757e-02,6.181249e-02,7.634811e-02
6.120000e+00,-2.130002e-02,8.734628e-02,9.101768e-02,8.457164e-03
6.130000e+00,-9.123595e-02,-1.310848e-01,-1.451787e-01,4.297249e-02
6.140000e+00,-1.502056e-01,7.268599e-02,1.741286e-01,-1.205488e-01
6.150000e+00,1.056172e-01,7.463967e-02,-6.459150e-03,6.508556e-02
6.160000e+00,-3.959693e-02,4.567445e-02,-1.527232e-01,-2.422257e-02
6.170000e+00,-1.636702e-01,-7.038613e-02,-4.493383e-02,-8.705985e-02
6.180000e+00,-9.596135e-02,-1.181384e-01,-6.734354e-02,9.275713e-02
6.190000e+00,1.049441e-01,8.585358e-02,1.546534e-01,5.371137e-02
6.200000e+00,7.102137e-02,3.586609e-02,-2.214744e-01,-3.943854e-02
6.210000e+00,1.755571e-02,7.103184e-03,-8.305660e-02,7.169398e-03
6.220000e+00,-1.522760e-01,1.301778e-02,3.635961e-02,-5.791189e-02
6.230000e+00,-4.585165e-02,3.575264e-02,7.198916e-02,-1.048102e-01
6.240000e+00,-9.009203e-02,3.158628e-02,-1.647632e-01,1.010580e-03
6.250000e+00,1.399623e-01,1.147532e-01,1.345424e-01,-4.688863e-02
6.260000e+00,-6.020328e-02,6.135097e-02,-1.431227e-01,-5.856278e-02
6.270000e+00,9.110779e-02,3.867937e-03,-9.043410e-02,1.682744e-02
6.280000e+00,1.754862e-01,9.307161e-02,-3.685233e-02,-6.691416e-02
6.290000e+00,1.396193e-01,1.848622e-01,8.210846e-02,-5.173542e-02
6.300000e+00,6.802575e-02,2.045170e-02,5.291833e-02,1.478094e-01
6.310000e+00,-1.231604e-01,9.413305e-02,-1.625201e-03,-2.458809e-01
6.320000e+00,2.381587e-01,-1.138019e-01,8.561851e-02,-9.511977e-02
6.330000e+00,-1.264539e-01,1.102584e-01,-5.644729e-02,-1.453477e-01
6.340000e+00,-6.296441e-02,-6.137638e-02,1.551486e-01,1.855073e-01
6.350000e+00,3.977993e-03,-3.827832e-02,7.141709e-03,-4.366997e-02
6.360000e+00,8.023428e-02,6.386484e-02,-1.861887e-01,1.459190e-01
6.370000e+00,3.286552e-02,-4.522967e-02,-9.241985e-02,1.700833e-04
6.380000e+00,-7.483011e-02,-2.224376e-01,-1.005583e-01,-1.134756e-02
6.390000e+00,-9.403449e-02,-2.029629e-01,-1.149568e-01,-1.351053e-01
6.400000e+00,-1.447913e-01,-1.429246e-01,6.412402e-02,-1.245343e-01
6.410000e+00,-3.277960e-02,5.024808e-02,-1.227169e-01,-2.412687e-02
6.420000e+00,-2.349374e-02,-5.414911e-02,-1.936137e-03,-7.920866e-02
6.430000e+00,-8.785495e-03,-3.752986e-02,-1.405143e-02,1.900188e-01
6.440000e+00,-3.289840e-02,-1.118178e-01,-7.924066e-02,-1.308343e-01
6.450000e+00,5.550861e-02,1.835858e-01,9.018907e-03,1.227100e-01
6.460000e+00,-8.920582e-03,-2.838598e-02,-7.210815e-02,2.621155e-02
6.470000e+00,-5.357737e-02,-8.482964e-02,1.829735e-01,-5.020137e-02
6.480000e+00,-2.264321e-02,2.170793e-02,-1.528085e-01,-1.194146e-01
6.490000e+00,1.689662e-01,-1.612863e-01,2.472272e-02,-9.061435e-02
6.500000e+00,1.146889e-02,-5.629503e-02,-5.174148e-02,-8.352614e-02
6.510000e+00,1.110552e-01,5.855311e-03,-2.270321e-02,-1.505447e-01
6.520000e+00,-3.313772e-02,2.049600e-01,-1.747737e-01,1.370766e-01
6.530000e+00,-6.528952e-02,2.589312e-02,8.244558e-02,-9.670226e-02
6.540000e+00,1.441257e-01,2.739465e-02,1.990665e-02,-1.368356e-01
6.550000e+00,6.595857e-02,7.394118e-02,1.078735e-01,-1.328017e-02
